     48   1929     -1  2.869150e-005  2.869150e-005  3.959800e-006  6.585600e-017  0.000000e+000
     49      0   1926  1.167050e-004  1.167050e-004  1.120000e-005  4.609920e-016  0.000000e+000
     50      0   1921  2.936670e-005  2.936670e-005  5.600000e-006  1.975680e-016  0.000000e+000
     51      0   1920  2.800000e-006  2.800000e-006  2.596610e-005  4.609920e-016  0.000000e+000
     52      0   1898  1.045210e-004  1.045210e-004  3.959800e-006  1.097600e-016  0.000000e+000
     53      0   1897  8.828470e-005  8.828470e-005  5.600000e-006  2.195200e-017  0.000000e+000
     54   1891     -1  9.757490e-005  9.757490e-005  3.959800e-006  8.780800e-017  0.000000e+000
     55   1890     -1  2.800000e-006  2.800000e-006  3.596660e-005  1.514690e-015  0.000000e+000
     56      0   1879  2.800000e-006  2.800000e-006  3.080000e-005  1.514690e-015  0.000000e+000
     57   1871     -1  4.310550e-005  4.310550e-005  2.095330e-005  4.609920e-016  0.000000e+000
     58   1870     -1  6.332320e-005  6.332320e-005  5.600000e-006  1.975680e-016  0.000000e+000
     59   1861     -1  3.939950e-005  3.939950e-005  1.608480e-005  5.488000e-016  0.000000e+000
     60      0   1851  7.451160e-005  7.451160e-005  1.009550e-005  2.853760e-016  0.000000e+000
     61      0   1846  3.015690e-005  3.015690e-005  7.919600e-006  2.853760e-016  0.000000e+000
     62   1845     -1  2.800000e-006  2.800000e-006  2.325850e-005  4.609920e-016  0.000000e+000
     63   1844     -1  8.038090e-005  8.038090e-005  1.252200e-005  2.634240e-016  0.000000e+000
     64   1843     -1  2.800000e-006  2.800000e-006  2.596610e-005  4.609920e-016  0.000000e+000
     65   1842     -1  3.474710e-005  3.474710e-005  1.187940e-005  1.975680e-016  0.000000e+000
     66      0   1834  8.139470e-005  8.139470e-005  6.260990e-006  8.780800e-017  0.000000e+000
     67   1813     -1  2.800000e-006  2.800000e-006  2.656310e-005  6.366080e-016  0.000000e+000
     68   1811     -1  3.241230e-005  3.241230e-005  1.009550e-005  2.853760e-016  0.000000e+000
     69   1810     -1  5.152880e-005  5.152880e-005  2.800000e-006  2.195200e-017  0.000000e+000
     70   1793     -1  2.743430e-005  2.743430e-005  5.600000e-006  1.975680e-016  0.000000e+000
     71   1790     -1  2.909840e-005  2.909840e-005  5.600000e-006  1.975680e-016  0.000000e+000
     72      0   1784  4.592340e-005  4.592340e-005  1.009550e-005  2.853760e-016  0.000000e+000
     73   1777     -1  2.800000e-006  2.800000e-006  2.800000e-005  1.339070e-015  0.000000e+000
     74   1758     -1  2.800000e-006  2.800000e-006  2.240000e-005  9.878400e-016  0.000000e+000
     75   1755     -1  5.347710e-005  5.347710e-005  5.600000e-006  1.975680e-016  0.000000e+000
     76   1754     -1  3.474710e-005  3.474710e-005  1.120000e-005  2.195200e-017  0.000000e+000
     77      0   1753  2.800000e-006  2.800000e-006  2.240000e-005  9.878400e-016  0.000000e+000
     78      0   1752  2.800000e-006  2.800000e-006  2.240000e-005  9.878400e-016  0.000000e+000
     79      0   1720  1.399710e-004  1.399710e-004  8.400000e-006  2.195200e-017  0.000000e+000
     80   1718     -1  2.800000e-006  2.800000e-006  2.240000e-005  9.878400e-016  0.000000e+000
     81   1701     -1  2.671030e-005  2.671030e-005  5.600000e-006  1.975680e-016  0.000000e+000
     82      0   1692  2.800000e-006  2.800000e-006  2.240000e-005  9.878400e-016  0.000000e+000
     83   1689     -1  3.015690e-005  3.015690e-005  1.009550e-005  2.853760e-016  0.000000e+000
     84   1688     -1  6.563440e-005  6.563440e-005  1.400000e-005  6.366080e-016  0.000000e+000
     85   1681     -1  2.800000e-006  2.800000e-006  2.132420e-005  6.366080e-016  0.000000e+000
     86   1666     -1  6.503370e-005  6.503370e-005  1.583920e-005  4.609920e-016  0.000000e+000
     87      0   1652  1.257070e-004  1.257070e-004  5.600000e-006  1.975680e-016  0.000000e+000
     88      0   1638  6.794990e-005  6.794990e-005  5.600000e-006  1.975680e-016  0.000000e+000
     89      0   1631  5.062060e-005  5.062060e-005  3.959800e-006  1.097600e-016  0.000000e+000
     90      0   1614  9.961880e-005  9.961880e-005  4.849740e-006  1.756160e-016  0.000000e+000
     91      0   1613  2.392320e-005  2.392320e-005  3.959800e-006  6.585600e-017  0.000000e+000
     92      0   1605  2.800000e-006  2.800000e-006  2.038430e-005  2.853760e-016  0.000000e+000
     93      0   1602  2.800000e-006  2.800000e-006  2.204720e-005  9.878400e-016  0.000000e+000
     94   1601     -1  7.362990e-005  7.362990e-005  6.260990e-006  1.097600e-016  0.000000e+000
     95   1598     -1  2.408650e-005  2.408650e-005  4.849740e-006  1.756160e-016  0.000000e+000
     96      0   1595  2.800000e-006  2.800000e-006  3.028660e-005  1.251260e-015  0.000000e+000
     97   1564     -1  1.067140e-004  1.067140e-004  1.009550e-005  2.853760e-016  0.000000e+000
     98   1550     -1  2.800000e-006  2.800000e-006  1.979900e-005  1.097600e-016  0.000000e+000
     99   1548     -1  2.472890e-005  2.472890e-005  6.260990e-006  6.585600e-017  0.000000e+000
    100   1544     -1  1.018400e-004  1.018400e-004  3.959800e-006  8.780800e-017  0.000000e+000
    101   1542     -1  2.800000e-006  2.800000e-006  3.417840e-005  4.609920e-016  0.000000e+000
    102      0   1536  2.800000e-006  2.800000e-006  2.520000e-005  1.251260e-015  0.000000e+000
    103   1533     -1  2.800000e-006  2.800000e-006  2.656310e-005  6.366080e-016  0.000000e+000
    104      0   1514  2.424870e-005  2.424870e-005  5.600000e-006  1.975680e-016  0.000000e+000
    105      0   1513  2.800000e-006  2.800000e-006  1.960000e-005  2.195200e-017  0.000000e+000
    106      0   1509  2.800000e-006  2.800000e-006  1.960000e-005  9.878400e-016  0.000000e+000
    107      0   1503  2.800000e-006  2.800000e-006  1.960000e-005  9.878400e-016  0.000000e+000
    108      0   1497  2.800000e-006  2.800000e-006  1.960000e-005  9.878400e-016  0.000000e+000
    109      0   1491  3.429290e-005  3.429290e-005  1.120000e-005  4.609920e-016  0.000000e+000
    110      0   1490  2.882780e-005  2.882780e-005  9.286550e-006  1.975680e-016  0.000000e+000
    111      0   1489  2.800000e-006  2.800000e-006  2.204720e-005  9.878400e-016  0.000000e+000
    112      0   1483  2.800000e-006  2.800000e-006  1.939900e-005  8.122240e-016  0.000000e+000
    113   1471     -1  2.800000e-006  2.800000e-006  1.899050e-005  8.122240e-016  0.000000e+000
    114      0   1467  8.284840e-005  8.284840e-005  3.959800e-006  6.585600e-017  0.000000e+000
    115   1456     -1  3.781410e-005  3.781410e-005  1.009550e-005  2.414720e-016  0.000000e+000
    116      0   1448  5.091320e-005  5.091320e-005  2.800000e-006  2.195200e-017  0.000000e+000
    117      0   1445  2.800000e-006  2.800000e-006  1.878300e-005  6.366080e-016  0.000000e+000
    118      0   1437  5.026680e-005  5.026680e-005  3.959800e-006  1.097600e-016  0.000000e+000
    119      0   1428  2.800000e-006  2.800000e-006  1.960000e-005  9.878400e-016  0.000000e+000
    120   1423     -1  2.325850e-005  2.325850e-005  3.959800e-006  6.585600e-017  0.000000e+000
    121      0   1419  5.192440e-005  5.192440e-005  1.047660e-005  4.609920e-016  0.000000e+000
    122      0   1412  2.800000e-006  2.800000e-006  1.960000e-005  9.878400e-016  0.000000e+000
    123      0   1407  5.153780e-005  5.153780e-005  1.009550e-005  2.853760e-016  0.000000e+000
    124   1397     -1  2.408650e-005  2.408650e-005  3.959800e-006  1.097600e-016  0.000000e+000
    125      0   1392  6.481940e-005  6.481940e-005  2.375880e-005  5.488000e-016  0.000000e+000
    126   1390     -1  4.361490e-005  4.361490e-005  3.959800e-006  1.097600e-016  0.000000e+000
    127      0   1385  2.150720e-005  2.150720e-005  5.600000e-006  2.195200e-017  0.000000e+000
    128   1372     -1  2.800000e-006  2.800000e-006  1.792880e-005  4.609920e-016  0.000000e+000
    129      0   1346  1.028180e-004  1.028180e-004  4.849740e-006  1.975680e-016  0.000000e+000
    130   1330     -1  2.800000e-006  2.800000e-006  2.057570e-005  4.609920e-016  0.000000e+000
    131      0   1298  2.535510e-005  2.535510e-005  8.400000e-006  4.390400e-016  0.000000e+000
    132   1294     -1  2.800000e-006  2.800000e-006  1.680000e-005  8.122240e-016  0.000000e+000
    133   1287     -1  2.800000e-006  2.800000e-006  1.680000e-005  8.122240e-016  0.000000e+000
    134   1283     -1  2.800000e-006  2.800000e-006  1.680000e-005  8.122240e-016  0.000000e+000
    135   1267     -1  2.566240e-005  2.566240e-005  5.600000e-006  1.975680e-016  0.000000e+000
    136   1251     -1  5.760330e-005  5.760330e-005  2.800000e-006  2.195200e-017  0.000000e+000
    137   1244     -1  4.583670e-005  4.583670e-005  8.400000e-006  2.195200e-017  0.000000e+000
    138   1231     -1  2.936670e-005  2.936670e-005  5.600000e-006  1.975680e-016  0.000000e+000
    139   1219     -1  2.257430e-005  2.257430e-005  2.800000e-006  6.585600e-017  0.000000e+000
    140   1215     -1  2.800000e-006  2.800000e-006  1.632670e-005  6.366080e-016  0.000000e+000
    141   1214     -1  2.800000e-006  2.800000e-006  1.792880e-005  4.609920e-016  0.000000e+000
    142      0   1209  2.800000e-006  2.800000e-006  1.632670e-005  6.366080e-016  0.000000e+000
    143   1208     -1  2.800000e-006  2.800000e-006  2.375880e-005  5.488000e-016  0.000000e+000
    144      0   1205  2.800000e-006  2.800000e-006  1.960000e-005  9.878400e-016  0.000000e+000
    145   1204     -1  2.800000e-006  2.800000e-006  1.878300e-005  6.366080e-016  0.000000e+000
    146      0   1202  2.596610e-005  2.596610e-005  4.849740e-006  1.756160e-016  0.000000e+000
    147   1199     -1  3.365160e-005  3.365160e-005  5.600000e-006  1.975680e-016  0.000000e+000
    148   1191     -1  5.323460e-005  5.323460e-005  3.959800e-006  1.097600e-016  0.000000e+000
    149      0   1190  3.359190e-005  3.359190e-005  3.959800e-006  8.780800e-017  0.000000e+000
    150   1177     -1  2.057570e-005  2.057570e-005  5.600000e-006  1.975680e-016  0.000000e+000
    151   1136     -1  7.481750e-005  7.481750e-005  8.400000e-006  2.195200e-017  0.000000e+000
    152   1131     -1  2.800000e-006  2.800000e-006  1.507850e-005  2.853760e-016  0.000000e+000
    153   1130     -1  2.800000e-006  2.800000e-006  1.608480e-005  5.488000e-016  0.000000e+000
    154   1129     -1  1.021930e-004  1.021930e-004  2.800000e-006  2.195200e-017  0.000000e+000
    155   1121     -1  4.849040e-005  4.849040e-005  7.919600e-006  2.634240e-016  0.000000e+000
    156      0   1095  2.596610e-005  2.596610e-005  3.959800e-006  6.585600e-017  0.000000e+000
    157      0   1093  5.140300e-005  5.140300e-005  6.260990e-006  1.097600e-016  0.000000e+000
    158      0   1075  1.726040e-005  1.726040e-005  3.959800e-006  1.097600e-016  0.000000e+000
    159   1070     -1  2.800000e-006  2.800000e-006  1.507850e-005  2.853760e-016  0.000000e+000
    160   1037     -1  1.878300e-005  1.878300e-005  5.600000e-006  2.195200e-017  0.000000e+000
    161   1036     -1  2.800000e-006  2.800000e-006  1.814610e-005  4.609920e-016  0.000000e+000
    162   1031     -1  2.855450e-005  2.855450e-005  1.283120e-005  4.609920e-016  0.000000e+000
    163   1019     -1  2.800000e-006  2.800000e-006  1.680000e-005  2.195200e-017  0.000000e+000
    164      0   1018  2.800000e-006  2.800000e-006  1.878300e-005  6.366080e-016  0.000000e+000
    165   1015     -1  9.040350e-005  9.040350e-005  5.600000e-006  1.975680e-016  0.000000e+000
    166      0   1005  2.800000e-006  2.800000e-006  1.400000e-005  2.195200e-017  0.000000e+000
    167      0    993  3.463410e-005  3.463410e-005  5.600000e-006  1.975680e-016  0.000000e+000
    168    987     -1  2.800000e-006  2.800000e-006  1.400000e-005  6.366080e-016  0.000000e+000
    169      0    970  2.800000e-006  2.800000e-006  1.400000e-005  6.366080e-016  0.000000e+000
    170      0    963  2.800000e-006  2.800000e-006  1.680000e-005  8.122240e-016  0.000000e+000
    171    960     -1  1.979900e-005  1.979900e-005  3.959800e-006  6.585600e-017  0.000000e+000
    172    946     -1  1.726040e-005  1.726040e-005  3.959800e-006  8.780800e-017  0.000000e+000
    173      0    943  2.800000e-006  2.800000e-006  1.371710e-005  5.488000e-016  0.000000e+000
    174    931     -1  2.800000e-006  2.800000e-006  1.400000e-005  6.366080e-016  0.000000e+000
    175    924     -1  2.800000e-006  2.800000e-006  2.057570e-005  4.609920e-016  0.000000e+000
    176    903     -1  1.979900e-005  1.979900e-005  2.800000e-006  1.097600e-016  0.000000e+000
    177    899     -1  2.478730e-005  2.478730e-005  5.600000e-006  2.195200e-017  0.000000e+000
    178      0    898  2.882780e-005  2.882780e-005  7.919600e-006  2.634240e-016  0.000000e+000
    179      0    893  2.800000e-006  2.800000e-006  1.283120e-005  4.609920e-016  0.000000e+000
    180    880     -1  2.057570e-005  2.057570e-005  8.400000e-006  2.195200e-017  0.000000e+000
    181    879     -1  2.800000e-006  2.800000e-006  1.960000e-005  9.878400e-016  0.000000e+000
    182    866     -1  2.800000e-006  2.800000e-006  1.400000e-005  6.366080e-016  0.000000e+000
    183      0    862  2.800000e-006  2.800000e-006  1.400000e-005  6.146560e-016  0.000000e+000
    184      0    860  2.456990e-005  2.456990e-005  5.600000e-006  1.975680e-016  0.000000e+000
    185      0    858  2.800000e-006  2.800000e-006  1.814610e-005  4.609920e-016  0.000000e+000
    186    850     -1  2.800000e-006  2.800000e-006  1.252200e-005  2.853760e-016  0.000000e+000
    187      0    837  2.800000e-006  2.800000e-006  1.400000e-005  6.366080e-016  0.000000e+000
    188    819     -1  2.800000e-006  2.800000e-006  1.252200e-005  2.853760e-016  0.000000e+000
    189    798     -1  2.456990e-005  2.456990e-005  3.959800e-006  6.585600e-017  0.000000e+000
    190    775     -1  2.800000e-006  2.800000e-006  1.187940e-005  1.975680e-016  0.000000e+000
    191    769     -1  2.555510e-005  2.555510e-005  3.959800e-006  6.585600e-017  0.000000e+000
    192      0    761  2.800000e-006  2.800000e-006  1.154470e-005  1.097600e-016  0.000000e+000
    193      0    760  2.800000e-006  2.800000e-006  1.313320e-005  4.609920e-016  0.000000e+000
    194    757     -1  2.800000e-006  2.800000e-006  1.154470e-005  1.097600e-016  0.000000e+000
    195    743     -1  2.800000e-006  2.800000e-006  1.154470e-005  1.097600e-016  0.000000e+000
    196    739     -1  2.800000e-006  2.800000e-006  1.583920e-005  4.609920e-016  0.000000e+000
    197      0    734  2.800000e-006  2.800000e-006  1.371710e-005  5.488000e-016  0.000000e+000
    198      0    728  2.800000e-006  2.800000e-006  1.120000e-005  4.609920e-016  0.000000e+000
    199    727     -1  2.800000e-006  2.800000e-006  1.120000e-005  4.609920e-016  0.000000e+000
    200    725     -1  2.800000e-006  2.800000e-006  1.120000e-005  4.609920e-016  0.000000e+000
    201      0    723  2.800000e-006  2.800000e-006  1.120000e-005  4.609920e-016  0.000000e+000
    202    722     -1  2.057570e-005  2.057570e-005  5.600000e-006  2.195200e-017  0.000000e+000
    203      0    721  2.800000e-006  2.800000e-006  1.120000e-005  4.609920e-016  0.000000e+000
    204      0    706  2.800000e-006  2.800000e-006  1.680000e-005  8.122240e-016  0.000000e+000
    205      0    702  1.507850e-005  1.507850e-005  5.600000e-006  1.975680e-016  0.000000e+000
    206      0    699  1.507850e-005  1.507850e-005  4.849740e-006  1.756160e-016  0.000000e+000
    207      0    672  2.800000e-006  2.800000e-006  1.047660e-005  4.609920e-016  0.000000e+000
    208      0    663  2.800000e-006  2.800000e-006  1.047660e-005  4.609920e-016  0.000000e+000
    209      0    662  2.800000e-006  2.800000e-006  1.454920e-005  1.975680e-016  0.000000e+000
    210      0    646  2.800000e-006  2.800000e-006  1.047660e-005  4.609920e-016  0.000000e+000
    211      0    644  2.800000e-006  2.800000e-006  1.632670e-005  6.366080e-016  0.000000e+000
    212      0    632  2.800000e-006  2.800000e-006  1.009550e-005  2.853760e-016  0.000000e+000
    213      0    625  2.800000e-006  2.800000e-006  1.009550e-005  2.853760e-016  0.000000e+000
    214    621     -1  2.800000e-006  2.800000e-006  1.009550e-005  2.853760e-016  0.000000e+000
    215    620     -1  4.096660e-005  4.096660e-005  2.800000e-006  2.195200e-017  0.000000e+000
    216      0    614  2.800000e-006  2.800000e-006  1.154470e-005  1.097600e-016  0.000000e+000
    217    595     -1  2.800000e-006  2.800000e-006  9.286550e-006  1.975680e-016  0.000000e+000
    218      0    575  3.301150e-005  3.301150e-005  1.187940e-005  1.975680e-016  0.000000e+000
    219    571     -1  2.800000e-006  2.800000e-006  1.313320e-005  4.609920e-016  0.000000e+000
    220      0    541  2.800000e-006  2.800000e-006  8.854380e-006  1.097600e-016  0.000000e+000
    221      0    538  2.800000e-006  2.800000e-006  9.699490e-006  1.975680e-016  0.000000e+000
    222      0    533  2.800000e-006  2.800000e-006  1.187940e-005  1.975680e-016  0.000000e+000
    223    529     -1  2.800000e-006  2.800000e-006  1.120000e-005  4.609920e-016  0.000000e+000
    224    528     -1  2.800000e-006  2.800000e-006  1.999600e-005  1.975680e-016  0.000000e+000
    225      0    526  2.800000e-006  2.800000e-006  1.400000e-005  6.366080e-016  0.000000e+000
    226      0    522  2.800000e-006  2.800000e-006  1.533620e-005  4.609920e-016  0.000000e+000
    227      0    518  2.800000e-006  2.800000e-006  8.400000e-006  4.609920e-016  0.000000e+000
    228      0    510  1.047660e-005  1.047660e-005  3.959800e-006  6.585600e-017  0.000000e+000
    229    509     -1  2.800000e-006  2.800000e-006  8.400000e-006  4.609920e-016  0.000000e+000
    230    492     -1  2.800000e-006  2.800000e-006  8.400000e-006  4.609920e-016  0.000000e+000
    231      0    488  2.800000e-006  2.800000e-006  8.400000e-006  4.390400e-016  0.000000e+000
    232    465     -1  2.800000e-006  2.800000e-006  8.400000e-006  4.609920e-016  0.000000e+000
    233      0    455  2.800000e-006  2.800000e-006  8.400000e-006  4.390400e-016  0.000000e+000
    234    454     -1  2.456990e-005  2.456990e-005  6.858570e-006  1.975680e-016  0.000000e+000
    235    450     -1  2.800000e-006  2.800000e-006  7.919600e-006  2.634240e-016  0.000000e+000
    236      0    385  5.203820e-005  5.203820e-005  6.260990e-006  6.585600e-017  0.000000e+000
    237      0    326  1.252200e-005  1.252200e-005  4.849740e-006  1.756160e-016  0.000000e+000
    238      0    322  2.800000e-006  2.800000e-006  1.009550e-005  2.853760e-016  0.000000e+000
    239      0    321  2.800000e-006  2.800000e-006  6.260990e-006  1.097600e-016  0.000000e+000
    240    313     -1  2.800000e-006  2.800000e-006  6.260990e-006  6.585600e-017  0.000000e+000
    241    294     -1  1.009550e-005  1.009550e-005  3.959800e-006  8.780800e-017  0.000000e+000
    242    273     -1  2.800000e-006  2.800000e-006  6.260990e-006  1.097600e-016  0.000000e+000
    243      0    269  2.800000e-006  2.800000e-006  6.260990e-006  1.097600e-016  0.000000e+000
    244    267     -1  1.324970e-005  1.324970e-005  2.800000e-006  2.195200e-017  0.000000e+000
    245    256     -1  2.800000e-006  2.800000e-006  6.260990e-006  1.097600e-016  0.000000e+000
    246    254     -1  1.235980e-005  1.235980e-005  2.800000e-006  2.195200e-017  0.000000e+000
    247      0    244  2.800000e-006  2.800000e-006  7.919600e-006  2.634240e-016  0.000000e+000
    248    240     -1  2.800000e-006  2.800000e-006  1.154470e-005  1.097600e-016  0.000000e+000
    249      0    237  2.800000e-006  2.800000e-006  7.919600e-006  2.853760e-016  0.000000e+000
    250      0    233  2.800000e-006  2.800000e-006  8.854380e-006  1.097600e-016  0.000000e+000
    251      0    214  2.800000e-006  2.800000e-006  5.600000e-006  1.975680e-016  0.000000e+000
    252    176     -1  2.800000e-006  2.800000e-006  5.600000e-006  1.975680e-016  0.000000e+000
    253    173     -1  2.800000e-006  2.800000e-006  5.600000e-006  1.975680e-016  0.000000e+000
    254      0    160  2.800000e-006  2.800000e-006  5.600000e-006  1.975680e-016  0.000000e+000
    255      0    159  2.800000e-006  2.800000e-006  5.600000e-006  1.975680e-016  0.000000e+000
    256      0    122  2.800000e-006  2.800000e-006  4.849740e-006  1.756160e-016  0.000000e+000
    257    121     -1  2.800000e-006  2.800000e-006  2.800000e-006  8.780800e-017  0.000000e+000
    258     92     -1  2.800000e-006  2.800000e-006  4.849740e-006  1.756160e-016  0.000000e+000
    259     82     -1  2.800000e-006  2.800000e-006  5.600000e-006  1.975680e-016  0.000000e+000
    260     81     -1  2.800000e-006  2.800000e-006  8.400000e-006  4.609920e-016  0.000000e+000
    261     78     -1  2.800000e-006  2.800000e-006  5.600000e-006  2.195200e-017  0.000000e+000
    262     66     -1  2.800000e-006  2.800000e-006  2.800000e-006  4.390400e-017  0.000000e+000
    263      0     46  2.800000e-006  2.800000e-006  5.600000e-006  1.975680e-016  0.000000e+000
    264     27     -1  2.800000e-006  2.800000e-006  5.600000e-006  2.195200e-017  0.000000e+000
    265     22     -1  2.800000e-006  2.800000e-006  6.260990e-006  1.097600e-016  0.000000e+000
    266      0     18  2.800000e-006  2.800000e-006  5.600000e-006  1.975680e-016  0.000000e+000
    267      0     14  2.800000e-006  2.800000e-006  8.400000e-006  2.195200e-017  0.000000e+000
    268     11     -1  7.919600e-006  7.919600e-006  3.959800e-006  1.097600e-016  0.000000e+000
    269    526    533  6.597820e-005  6.048390e-005  1.258260e-005  2.568380e-015  0.000000e+000
    270   1018   1346  9.171330e-005  1.038050e-004  2.800000e-007  2.656190e-015  0.000000e+000
    271   2236    447  7.725460e-005  4.283340e-005  3.271040e-006  2.195200e-017  0.000000e+000
    272   2231    794  1.286070e-004  1.086560e-004  2.800000e-007  5.048960e-016  0.000000e+000
    273      1   2098  3.762750e-005  1.140290e-004  1.660010e-005  1.121750e-014  0.000000e+000
    274   1703   1630  8.623650e-005  7.527610e-005  2.800000e-007  1.053700e-015  0.000000e+000
    275    233   1419  4.146270e-005  6.849400e-005  2.800000e-007  1.514690e-015  0.000000e+000
    276    848   1798  4.781550e-005  1.226510e-004  7.812700e-006  1.448830e-015  0.000000e+000
    277   1705      2  7.979760e-005  4.732090e-005  1.515900e-005  4.566020e-015  0.000000e+000
    278    632    860  3.630930e-005  8.461560e-005  2.800000e-007  1.514690e-015  0.000000e+000
    279   2013    464  1.117630e-004  4.306750e-005  2.800000e-007  1.931780e-015  0.000000e+000
    280   2308   2184  1.811670e-004  1.294170e-004  2.800000e-007  5.817280e-015  0.000000e+000
    281   1917    605  1.322410e-004  4.240020e-005  8.240100e-006  2.195200e-017  0.000000e+000
    282   2203    447  1.576910e-004  4.079670e-005  1.233260e-005  2.195200e-017  0.000000e+000
    283   2194   2025  1.326650e-004  1.054900e-004  5.058210e-006  3.709890e-015  0.000000e+000
    284   1812    977  1.910700e-004  1.103030e-004  1.232720e-005  1.317120e-016  0.000000e+000
    285   2304   1565  2.158360e-004  1.095070e-004  2.800000e-007  1.536640e-015  0.000000e+000
    286   1936    138  7.847780e-005  5.436330e-005  1.621780e-005  2.195200e-017  0.000000e+000
    287    603   2231  3.932470e-005  1.220510e-004  2.800000e-007  2.195200e-017  0.000000e+000
    288   1954   1392  7.127510e-005  1.156110e-004  2.800000e-007  2.414720e-016  0.000000e+000
    289    943   2246  4.118800e-005  1.395420e-004  1.086090e-005  2.063490e-015  0.000000e+000
    290   1385   2172  5.986410e-005  1.127570e-004  2.800000e-007  4.236740e-015  0.000000e+000
