  5852
    49     -1   1926 9.061624E-06 2.810698E-02 1.167046E-04
    50     -1   1921 3.180160E-06 3.397822E-02 2.936665E-05
    51     -1   1920 2.322310E-05 3.130209E-02 2.800000E-06
    52     -1   1898 3.884408E-06 3.389858E-02 1.045208E-04
    53     -1   1897 3.428329E-06 2.613823E-02 8.828472E-05
    54   1891      0 1.322950E-06 2.522055E-02 9.757491E-05
    55   1890      0 3.523032E-05 3.539151E-02 2.800000E-06
    56     -1   1879 3.044027E-05 2.883979E-02 2.800000E-06
    57   1871      0 1.790101E-05 3.011135E-02 4.310545E-05
    58   1870      0 3.133478E-06 3.605916E-02 6.332316E-05
    59   1861      0 1.446689E-05 3.686296E-02 3.939949E-05
    60     -1   1851 8.407248E-06 3.415186E-02 7.451157E-05
    61     -1   1846 4.661792E-06 2.657186E-02 3.015692E-05
    62   1845      0 2.091562E-05 2.043135E-02 2.800000E-06
    63   1844      0 1.018146E-05 3.328981E-02 8.038094E-05
    64   1843      0 2.595438E-05 3.051333E-02 2.800000E-06
    65   1842      0 1.148173E-05 3.138751E-02 3.474709E-05
    66     -1   1834 5.958400E-06 1.677036E-02 8.139475E-05
    67   1813      0 2.463246E-05 3.285413E-02 2.800000E-06
    68   1811      0 7.206330E-06 2.450626E-02 3.241234E-05
    69   1810      0 2.592178E-06 3.504751E-02 5.152883E-05
    70   1793      0 4.600841E-06 4.114252E-02 2.743429E-05
    71   1790      0 5.273055E-06 3.798932E-02 2.909845E-05
    72     -1   1784 8.116153E-06 3.292530E-02 4.592341E-05
    73   1777      0 2.643026E-05 3.681551E-02 2.800000E-06
    74   1758      0 2.213172E-05 2.316095E-02 2.800000E-06
    75   1755      0 2.453749E-06 2.106941E-02 5.347714E-05
    76   1754      0 1.035461E-05 3.301331E-02 3.474709E-05
    77     -1   1753 1.946966E-05 2.543357E-02 2.800000E-06
    78     -1   1752 2.193593E-05 2.936897E-02 2.800000E-06
    79     -1   1720 5.962231E-06 4.227346E-02 1.399707E-04
    80   1718      0 1.954823E-05 3.300423E-02 2.800000E-06
    81   1701      0 3.567621E-06 3.314161E-02 2.671030E-05
    82     -1   1692 2.001141E-05 3.201553E-02 2.800000E-06
    83   1689      0 8.894682E-06 4.671696E-02 3.015692E-05
    84   1688      0 1.280490E-05 2.970274E-02 6.563442E-05
    85   1681      0 1.952025E-05 1.834263E-02 2.800000E-06
    86   1666      0 1.524568E-05 2.615034E-02 6.503372E-05
    87     -1   1652 5.460881E-06 3.087813E-02 1.257072E-04
    88     -1   1638 5.505379E-06 2.453623E-02 6.794987E-05
    89     -1   1631 5.332513E-07 3.609070E-02 5.062056E-05
    90     -1   1614 2.991348E-06 3.220966E-02 9.961884E-05
    91     -1   1613 1.207263E-06 3.528519E-02 2.392321E-05
    92     -1   1605 1.801618E-05 3.032036E-02 2.800000E-06
    93     -1   1602 2.103279E-05 3.279215E-02 2.800000E-06
    94   1601      0 2.990409E-06 2.418588E-02 7.362986E-05
    95   1598      0 4.389699E-06 2.802227E-02 2.408651E-05
    96     -1   1595 2.980657E-05 2.934259E-02 2.800000E-06
    97   1564      0 9.385063E-06 2.517266E-02 1.067143E-04
    98   1550      0 1.819691E-05 2.382643E-02 2.800000E-06
    99   1548      0 2.941105E-06 3.111077E-02 2.472893E-05
   100   1544      0 3.658358E-06 2.997590E-02 1.018399E-04
   101   1542      0 3.407680E-05 3.883507E-02 2.800000E-06
   102     -1   1536 2.466033E-05 3.518247E-02 2.800000E-06
   103   1533      0 2.440437E-05 3.250274E-02 2.800000E-06
   104     -1   1514 3.703558E-06 3.101878E-02 2.424871E-05
   105     -1   1513 1.813152E-05 2.812414E-02 2.800000E-06
   106     -1   1509 1.724001E-05 2.708457E-02 2.800000E-06
   107     -1   1503 1.872276E-05 3.397277E-02 2.800000E-06
   108     -1   1497 1.697598E-05 3.652941E-02 2.800000E-06
   109     -1   1491 1.039702E-05 4.508440E-02 3.429286E-05
   110     -1   1490 6.183067E-06 2.610328E-02 2.882776E-05
   111     -1   1489 2.057477E-05 3.073126E-02 2.800000E-06
   112     -1   1483 1.624289E-05 3.739234E-02 2.800000E-06
   113   1471      0 1.868421E-05 4.036063E-02 2.800000E-06
   114     -1   1467 3.655353E-06 2.972291E-02 8.284836E-05
   115   1456      0 7.317756E-06 2.597296E-02 3.781413E-05
   116     -1   1448 2.393167E-06 2.175270E-02 5.091319E-05
   117     -1   1445 1.867518E-05 2.673248E-02 2.800000E-06
   118     -1   1437 3.864964E-06 2.396437E-02 5.026683E-05
   119     -1   1428 1.851311E-05 2.522452E-02 2.800000E-06
   120   1423      0 2.217618E-06 3.863524E-02 2.325855E-05
   121     -1   1419 9.022487E-06 3.113458E-02 5.192436E-05
   122     -1   1412 1.792251E-05 2.317415E-02 2.800000E-06
   123     -1   1407 8.044612E-06 2.777295E-02 5.153775E-05
   124   1397      0 2.080028E-06 3.493773E-02 2.408651E-05
   125     -1   1392 2.165301E-05 2.521034E-02 6.481935E-05
   126   1390      0 6.736244E-07 2.037929E-02 4.361485E-05
   127     -1   1385 4.728232E-06 3.696465E-02 2.150721E-05
   128   1372      0 1.778025E-05 3.063423E-02 2.800000E-06
   129     -1   1346 2.086058E-06 4.617863E-02 1.028178E-04
   130   1330      0 1.806509E-05 3.829026E-02 2.800000E-06
   131     -1   1298 6.083580E-06 2.864807E-02 2.535508E-05
   132   1294      0 1.405149E-05 2.938867E-02 2.800000E-06
   133   1287      0 1.412491E-05 1.944263E-02 2.800000E-06
   134   1283      0 1.497021E-05 3.474491E-02 2.800000E-06
   135   1267      0 5.190367E-06 2.241606E-02 2.566242E-05
   136   1251      0 1.170145E-06 2.262122E-02 5.760329E-05
   137   1244      0 7.884175E-06 3.499260E-02 4.583670E-05
   138   1231      0 5.098827E-06 4.444606E-02 2.936665E-05
   139   1219      0 1.332832E-06 2.533631E-02 3.142870E-05
   140   1215      0 1.455560E-05 3.596472E-02 2.800000E-06
   141   1214      0 1.725242E-05 2.668059E-02 2.800000E-06
   142     -1   1209 1.518137E-05 2.963468E-02 2.800000E-06
   143   1208      0 2.312812E-05 2.355364E-02 2.800000E-06
   144     -1   1205 1.739644E-05 2.240030E-02 2.800000E-06
   145   1204      0 1.596721E-05 3.536756E-02 2.800000E-06
   146     -1   1202 4.507486E-06 2.541522E-02 2.596613E-05
   147   1199      0 4.769528E-06 3.259442E-02 3.365156E-05
   148   1191      0 9.566112E-07 3.679824E-02 5.323462E-05
   149     -1   1190 2.493936E-06 3.267789E-02 3.359192E-05
   150   1177      0 3.390665E-06 3.505395E-02 2.057571E-05
   151   1136      0 7.481851E-06 3.214807E-02 7.481746E-05
   152   1131      0 1.196406E-05 2.103811E-02 2.800000E-06
   153   1130      0 1.517311E-05 3.068187E-02 2.800000E-06
   154   1129      0 2.737729E-06 2.797184E-02 1.021931E-04
   155   1121      0 6.417521E-06 3.471650E-02 4.849045E-05
   156     -1   1095 2.982306E-06 2.773392E-02 2.596613E-05
   157     -1   1093 4.521498E-06 3.070520E-02 5.140303E-05
   158     -1   1075 2.035306E-06 2.841821E-02 1.726036E-05
   159   1070      0 1.430469E-05 3.057951E-02 2.800000E-06
   160   1037      0 2.140860E-06 2.825364E-02 1.878297E-05
   161   1036      0 1.540090E-05 2.880536E-02 2.800000E-06
   162   1031      0 1.218093E-05 3.256890E-02 2.855451E-05
   163   1019      0 1.609025E-05 2.883883E-02 2.800000E-06
   164     -1   1018 1.872822E-05 4.211449E-02 2.800000E-06
   165   1015      0 4.895528E-06 3.188620E-02 9.040346E-05
   166     -1   1005 1.172414E-05 2.478659E-02 2.800000E-06
   167     -1    993 3.407995E-06 3.319919E-02 3.463409E-05
   168    987      0 1.393929E-05 3.434045E-02 2.800000E-06
   169     -1    970 1.317507E-05 3.185325E-02 2.800000E-06
   170     -1    963 1.436885E-05 3.723179E-02 2.800000E-06
   171    960      0 2.646045E-06 2.962763E-02 1.979899E-05
   172    946      0 2.351186E-06 1.930380E-02 1.726036E-05
   173     -1    943 1.312367E-05 3.109731E-02 2.800000E-06
   174    931      0 1.155592E-05 3.156420E-02 2.800000E-06
   175    924      0 2.021022E-05 3.201852E-02 2.800000E-06
   176    903      0 2.735641E-06 3.443296E-02 2.865337E-05
   177    899      0 5.396811E-06 3.867079E-02 2.478732E-05
   178     -1    898 7.333151E-06 3.652318E-02 2.882776E-05
   179     -1    893 1.103113E-05 3.183281E-02 2.800000E-06
   180    880      0 5.166252E-06 1.965792E-02 2.057571E-05
   181    879      0 1.782628E-05 2.861183E-02 2.800000E-06
   182    866      0 1.327343E-05 2.948203E-02 2.800000E-06
   183     -1    862 1.143957E-05 3.318403E-02 2.800000E-06
   184     -1    860 2.217604E-06 3.025845E-02 2.456990E-05
   185     -1    858 1.519435E-05 3.046945E-02 2.800000E-06
   186    850      0 1.241136E-05 2.911135E-02 2.800000E-06
   187     -1    837 1.334721E-05 4.809038E-02 2.800000E-06
   188    819      0 1.075456E-05 1.959265E-02 2.800000E-06
   189    798      0 1.925640E-06 2.479284E-02 2.456990E-05
   190    775      0 1.151760E-05 3.705254E-02 2.800000E-06
   191    769      0 2.703740E-06 3.835902E-02 2.555510E-05
   192     -1    761 8.777484E-06 2.774555E-02 2.800000E-06
   193     -1    760 1.140206E-05 3.177094E-02 2.800000E-06
   194    757      0 1.032451E-05 3.313130E-02 2.800000E-06
   195    743      0 9.607529E-06 3.841421E-02 2.800000E-06
   196    739      0 1.547203E-05 1.956732E-02 2.800000E-06
   197     -1    734 1.283955E-05 1.996116E-02 2.800000E-06
   198     -1    728 1.036951E-05 3.113979E-02 2.800000E-06
   199    727      0 9.962856E-06 3.253750E-02 2.800000E-06
   200    725      0 9.168668E-06 3.762816E-02 2.800000E-06
   201     -1    723 7.898555E-06 2.474846E-02 2.800000E-06
   202    722      0 3.905261E-06 3.220044E-02 2.057571E-05
   203     -1    721 7.783849E-06 3.509173E-02 2.800000E-06
   204     -1    706 1.589568E-05 2.405762E-02 2.800000E-06
   205     -1    702 2.074064E-06 3.141970E-02 1.507846E-05
   206     -1    699 2.386110E-06 2.706942E-02 1.507846E-05
   207     -1    672 9.424530E-06 3.090638E-02 2.800000E-06
   208     -1    663 7.789427E-06 3.193992E-02 2.800000E-06
   209     -1    662 1.378917E-05 2.860400E-02 2.800000E-06
   210     -1    646 9.301878E-06 3.721450E-02 2.800000E-06
   211     -1    644 1.579823E-05 2.824324E-02 2.800000E-06
   212     -1    632 9.637577E-06 2.053146E-02 2.800000E-06
   213     -1    625 8.685259E-06 2.336748E-02 2.800000E-06
   214    621      0 9.917570E-06 3.614203E-02 2.800000E-06
   215    620      0 1.404958E-06 3.150817E-02 4.096655E-05
   216     -1    614 1.001085E-05 3.340813E-02 2.800000E-06
   217    595      0 9.280026E-06 2.936116E-02 2.800000E-06
   218     -1    575 1.038765E-05 3.531039E-02 3.301151E-05
   219    571      0 1.298322E-05 2.813524E-02 2.800000E-06
   220     -1    541 8.656741E-06 3.118747E-02 2.800000E-06
   221     -1    538 8.436762E-06 2.034413E-02 2.800000E-06
   222     -1    533 9.988365E-06 2.537594E-02 2.800000E-06
   223    529      0 1.091997E-05 3.253818E-02 2.800000E-06
   224    528      0 1.868425E-05 3.482491E-02 2.800000E-06
   225     -1    526 1.156749E-05 2.570844E-02 2.800000E-06
   226     -1    522 1.286536E-05 3.818518E-02 2.800000E-06
   227     -1    518 7.882282E-06 4.458584E-02 2.800000E-06
   228     -1    510 2.663320E-06 2.431064E-02 1.047664E-05
   229    509      0 5.794564E-06 2.551972E-02 2.800000E-06
   230    492      0 6.413858E-06 2.535051E-02 2.800000E-06
   231     -1    488 6.403369E-06 4.809122E-02 2.800000E-06
   232    465      0 8.306933E-06 2.020426E-02 2.800000E-06
   233     -1    455 6.871143E-06 3.271393E-02 2.800000E-06
   234    454      0 5.553286E-06 3.261076E-02 2.456990E-05
   235    450      0 7.695933E-06 3.891424E-02 2.800000E-06
   236     -1    385 4.172247E-06 1.444779E-02 5.203816E-05
   237     -1    326 4.097954E-06 4.041776E-02 1.252198E-05
   238     -1    322 8.120498E-06 2.016051E-02 2.800000E-06
   239     -1    321 3.928705E-06 3.602077E-02 2.800000E-06
   240    313      0 4.105588E-06 2.895858E-02 2.800000E-06
   241    294      0 1.563730E-06 3.637840E-02 1.009554E-05
   242    273      0 5.855367E-06 4.390540E-02 2.800000E-06
   243     -1    269 4.972461E-06 3.287565E-02 2.800000E-06
   244    267      0 1.702624E-06 3.124851E-02 1.324974E-05
   245    256      0 3.989009E-06 3.824849E-02 2.800000E-06
   246    254      0 2.220994E-06 2.711382E-02 1.235980E-05
   247     -1    244 5.613340E-06 2.654624E-02 2.800000E-06
   248    240      0 8.668014E-06 2.364799E-02 2.800000E-06
   249     -1    237 7.802988E-06 3.157172E-02 2.800000E-06
   250     -1    233 6.301222E-06 3.548561E-02 2.800000E-06
   251     -1    214 4.572419E-06 2.130157E-02 2.800000E-06
   252    176      0 4.966181E-06 3.638594E-02 2.800000E-06
   253    173      0 5.291507E-06 2.169977E-02 2.800000E-06
   254     -1    160 3.170877E-06 2.736685E-02 2.800000E-06
   255     -1    159 4.696330E-06 3.410184E-02 2.800000E-06
   256     -1    122 3.456281E-06 3.711011E-02 2.800000E-06
   257    121      0 1.700027E-06 3.177730E-02 6.858571E-06
   258     92      0 3.445226E-06 2.436744E-02 2.800000E-06
   259     82      0 5.082226E-06 3.844134E-02 2.800000E-06
   260     81      0 7.263288E-06 3.729088E-02 2.800000E-06
   261     78      0 4.877009E-06 3.785083E-02 2.800000E-06
   262     66      0 2.067845E-06 3.011101E-02 6.260990E-06
   263     -1     46 2.511190E-06 4.020525E-02 2.800000E-06
   264     27      0 2.200719E-06 1.855771E-02 2.800000E-06
   265     22      0 6.031026E-06 2.862501E-02 2.800000E-06
   266     -1     18 5.259756E-06 3.475694E-02 2.800000E-06
   267     -1     14 7.039727E-06 3.820954E-02 2.800000E-06
   268     11      0 6.037334E-07 3.018917E-02 7.919596E-06
   269    526    533 1.451983E-06 3.582977E-02 1.766027E-04
   270   1346   1018 2.821696E-07 3.698527E-02 2.578954E-04
   271    447   2236 1.932251E-06 2.550795E-02 1.792427E-04
   272    794   2231 1.850234E-06 2.299483E-02 3.550596E-04
   273   2098      1 8.469288E-07 2.773271E-02 2.466253E-04
   274   1630   1703 2.686329E-06 3.557261E-02 2.258077E-04
   275   1419    233 2.223422E-06 2.982406E-02 1.597509E-04
   276   1798    848 8.872951E-07 2.532813E-02 2.141304E-04
   277      2   1705 1.557984E-06 1.758605E-02 1.627533E-04
   278    860    632 1.496518E-06 2.994811E-02 1.561166E-04
   279    464   2013 1.498688E-06 2.957696E-02 2.142190E-04
   280   2184   2308 9.230605E-07 4.294514E-02 3.982506E-04
   281   1917    605 1.337991E-06 3.828371E-02 2.329878E-04
   282    447   2203 9.346092E-07 2.960870E-02 2.371875E-04
   283   2194   2025 1.699382E-06 2.322748E-02 3.010694E-04
   284    977   1812 1.209251E-06 3.207136E-02 3.736116E-04
   285   1565   2304 1.629134E-06 3.772124E-02 3.832492E-04
   286    138   1936 2.619896E-06 3.025639E-02 1.705755E-04
   287    603   2231 9.847199E-07 4.050472E-02 2.729994E-04
   288   1954   1392 1.696481E-06 3.226669E-02 2.272195E-04
   289    943   2246 2.778564E-06 2.330784E-02 2.183511E-04
   290   2172   1385 2.038508E-06 3.365848E-02 2.146901E-04
   291   1018   1513 2.103477E-06 3.345372E-02 1.970851E-04
   292   1890    571 1.286351E-06 2.200547E-02 1.735246E-04
   293   1983    121 4.509409E-07 3.459806E-02 1.823572E-04
   294   1588   1475 2.021859E-06 2.788363E-02 2.493528E-04
   295   2128   1643 4.961991E-07 4.005563E-02 2.218504E-04
   296   2153    158 2.097834E-06 3.474653E-02 2.837821E-04
   297     66   2298 2.457454E-06 3.634025E-02 2.488171E-04
   298   1205   1990 1.513591E-06 3.119748E-02 2.779607E-04
   299   1870    986 1.788415E-06 2.693346E-02 1.896640E-04
   300    943   2191 2.706301E-06 2.634691E-02 1.940746E-04
   301   2283   1416 2.162177E-06 3.428570E-02 1.954146E-04
   302    173   2239 1.020586E-06 1.954533E-02 2.164315E-04
   303   2057   1273 2.498628E-06 2.497367E-02 1.889702E-04
   304   1959   1516 2.011898E-06 2.717373E-02 2.426005E-04
   305   1916   1348 1.491030E-06 2.923676E-02 2.676469E-04
   306   1780     98 5.683560E-07 3.285674E-02 1.528451E-04
   307   1864   2003 2.568193E-06 3.665528E-02 2.688191E-04
   308   1964   1960 1.153420E-06 2.695325E-02 2.410182E-04
   309   1325   2249 1.167596E-06 3.713541E-02 3.625617E-04
   310      3   2281 2.174602E-06 3.353676E-02 1.965021E-04
   311    145    245 3.505686E-07 3.203948E-02 1.038943E-04
   312   1835   2254 1.001861E-06 3.751658E-02 3.061233E-04
   313    387   2285 1.310457E-06 2.638164E-02 2.792373E-04
   314   1215     15 1.438957E-06 3.260076E-02 1.225049E-04
   315    173   2238 2.475695E-06 2.405931E-02 2.660955E-04
   316   1272   1660 3.535105E-06 2.496996E-02 1.667540E-04
   317   2046   2280 8.625818E-07 1.821844E-02 3.098862E-04
   318    903    528 1.750178E-06 2.640171E-02 1.626428E-04
   319   2283   1417 1.124780E-06 1.704937E-02 2.294388E-04
   320    751      4 2.486011E-06 3.770502E-02 9.141297E-05
   321   1727    229 2.609826E-06 1.843283E-02 9.236744E-05
   322   1096   2076 1.242836E-06 3.202665E-02 1.838890E-04
   323   1348   1712 8.954483E-07 2.935295E-02 2.665417E-04
   324   1045   1459 8.364171E-07 3.870051E-02 1.517843E-04
   325   1627   2063 5.455791E-07 2.034808E-02 1.526049E-04
   326      8   1895 1.147142E-06 3.579646E-02 1.471355E-04
   327   1820   2304 1.786272E-06 2.161479E-02 2.900880E-04
   328   1589      5 2.084168E-06 3.242833E-02 1.247601E-04
   329   1451   2294 1.770178E-06 2.228716E-02 1.907805E-04
   330   2154   2132 1.580005E-06 4.059281E-02 3.063995E-04
   331    299   1288 2.420287E-06 2.646326E-02 1.864401E-04
   332    938   2249 1.899527E-06 2.929067E-02 2.506167E-04
   333   1281    537 1.923007E-06 2.942343E-02 1.120271E-04
   334   2211   2057 1.383914E-06 3.809916E-02 2.821016E-04
   335   1462   1886 2.251057E-06 3.227065E-02 1.960421E-04
   336    598   2147 1.237328E-06 3.885651E-02 3.672308E-04
   337    598    823 5.214959E-07 2.410379E-02 9.851807E-05
   338   2170    400 2.011674E-06 2.261718E-02 1.387868E-04
   339   2192   1997 1.131698E-06 2.883414E-02 2.853648E-04
   340   1580   1538 6.518834E-07 2.785625E-02 1.829179E-04
   341    751   2293 7.994333E-07 2.103898E-02 2.642277E-04
   342   2071   2157 3.437676E-06 4.422615E-02 3.933889E-04
   343   1297   2294 1.026355E-06 2.791608E-02 2.139489E-04
   344   1576   2301 5.682677E-07 3.279501E-02 2.697611E-04
   345    704   2087 1.966194E-06 3.597396E-02 2.300647E-04
   346   2233   2303 2.318835E-06 2.764662E-02 2.714201E-04
   347   1404   1843 8.879101E-07 2.327078E-02 1.772721E-04
   348   1738   2018 5.538110E-07 3.120909E-02 2.339875E-04
   349   1462      6 1.051712E-06 2.976177E-02 1.379632E-04
   350   1892   2177 1.012852E-06 4.455091E-02 2.178048E-04
   351    822    977 6.552927E-07 2.718136E-02 1.640361E-04
   352   1868    991 3.388193E-06 3.508833E-02 2.350868E-04
   353   2151    172 1.741079E-06 3.182025E-02 2.190155E-04
   354   2041    219 2.338959E-06 3.596841E-02 1.708055E-04
   355   2043   1269 1.869512E-06 4.016193E-02 1.914876E-04
   356   2139   2020 1.291625E-06 3.177683E-02 2.258613E-04
   357   1481   1881 4.450566E-07 3.284626E-02 1.689455E-04
   358   1208    294 6.584753E-07 2.775578E-02 1.047081E-04
   359      7   2037 1.171487E-06 3.155350E-02 1.459405E-04
   360   1264   1055 1.246064E-06 3.078057E-02 1.504597E-04
   361   2287   2113 8.546173E-07 3.402644E-02 2.450719E-04
   362   2288   2113 2.315696E-06 3.485789E-02 2.380286E-04
   363    732   2267 1.854655E-06 2.967725E-02 2.046472E-04
   364      9   1687 9.241676E-07 3.272851E-02 1.165648E-04
   365    461   2286 1.935793E-06 2.797294E-02 2.635222E-04
   366    345   1384 2.518735E-06 3.534272E-02 1.588802E-04
   367   1070    850 3.772103E-07 3.624132E-02 1.273912E-04
   368   2034   1797 1.488538E-06 3.295654E-02 2.193567E-04
   369     26   1367 4.551578E-07 3.618578E-02 8.845535E-05
   370    659   1126 5.434255E-07 1.875799E-02 8.968602E-05
   371   1144   1024 1.950752E-06 3.610468E-02 1.287921E-04
   372    277    156 7.918782E-07 1.996207E-02 7.834403E-05
   373    491   1973 7.436542E-07 2.606266E-02 1.161778E-04
   374   1774   2065 2.399447E-06 2.877547E-02 1.804805E-04
   375     11   1113 3.006752E-07 3.514693E-02 1.030712E-04
   376     92   1755 4.804620E-07 3.527195E-02 1.099561E-04
   377    816   1886 1.689000E-06 3.025575E-02 1.313671E-04
   378    577   1661 1.864157E-06 2.710818E-02 1.359107E-04
   379   2278   2176 2.127583E-06 2.950948E-02 2.839239E-04
   380    261   2046 1.278335E-06 3.424017E-02 1.398933E-04
   381   2200    140 5.557703E-07 3.534569E-02 1.315124E-04
   382   2302    252 1.019424E-06 2.851033E-02 2.027628E-04
   383   1163   1796 7.719220E-07 2.835418E-02 1.623120E-04
   384   1083    164 8.751738E-07 2.858536E-02 9.508177E-05
   385   1055    959 6.404124E-07 3.560362E-02 1.079549E-04
   386   1358    878 9.282109E-07 3.162697E-02 1.047206E-04
   387   2080   1192 1.890528E-06 2.623749E-02 1.677857E-04
   388     33      8 1.581980E-06 3.608970E-02 5.427258E-05
   389      9   2147 2.038264E-06 3.193237E-02 1.857720E-04
   390    875   1588 1.958946E-06 3.610385E-02 1.652821E-04
   391    219   1607 1.127753E-06 3.617134E-02 1.132421E-04
   392    322   1407 1.666443E-06 2.455784E-02 1.237473E-04
   393    997   1865 1.447511E-06 2.915387E-02 1.444380E-04
   394    945   2222 1.807924E-06 1.962503E-02 1.575808E-04
   395   2114   1350 2.456135E-06 3.128014E-02 2.118073E-04
   396   2073    817 2.019414E-06 2.764291E-02 2.278854E-04
   397    634   1129 2.638523E-06 1.678026E-02 1.567250E-04
   398    820   2308 3.967001E-07 2.837389E-02 2.254272E-04
   399   2190   2084 8.936990E-07 3.382197E-02 3.101386E-04
   400   1204   1113 1.548026E-06 3.575413E-02 1.625263E-04
   401    647   1302 4.144696E-07 3.829174E-02 1.193395E-04
   402   1684   2093 1.581981E-06 3.048675E-02 2.713993E-04
   403   1663   1069 7.325344E-07 4.788528E-02 2.072258E-04
   404    528    620 2.766039E-06 1.941919E-02 1.459766E-04
   405   2307   1971 1.512702E-06 3.107262E-02 2.493706E-04
   406    134   2241 1.561344E-06 2.269854E-02 1.412322E-04
   407   1662   1746 1.109779E-06 3.466482E-02 2.219675E-04
   408   2040   1464 2.720859E-06 2.381587E-02 1.508451E-04
   409   1415   2084 2.936446E-06 2.843343E-02 2.538171E-04
   410   1402    854 1.675680E-06 3.083407E-02 1.166917E-04
   411   1629   1286 9.310298E-07 2.499693E-02 1.324530E-04
   412     32   2215 1.364969E-06 2.721629E-02 1.612015E-04
   413     31   1390 3.178176E-07 4.770735E-02 8.677432E-05
   414   1440   1210 1.373177E-06 3.163505E-02 1.956219E-04
   415   2126    867 1.904546E-06 3.637611E-02 2.092730E-04
   416   2149     10 2.373143E-06 3.083473E-02 1.164545E-04
   417   1815   1326 1.634286E-06 3.429506E-02 1.666667E-04
   418   1152    809 1.234227E-06 2.584222E-02 1.205012E-04
   419   2212   1061 1.889264E-06 4.807979E-02 1.984884E-04
   420   2004   1867 3.280937E-06 3.254511E-02 1.609168E-04
   421   1983   1031 9.000712E-07 4.133814E-02 1.430596E-04
   422   1204     11 9.378888E-07 3.727013E-02 1.438089E-04
   423   2190     17 2.910134E-07 4.029086E-02 1.477867E-04
   424   2174   1449 2.220394E-06 3.418378E-02 2.352652E-04
   425   2120     14 1.300096E-06 2.572575E-02 1.297327E-04
   426    237    699 7.081401E-07 2.736702E-02 7.547466E-05
   427   1316   2018 2.247551E-06 2.819065E-02 1.792898E-04
   428   1976    288 3.690087E-07 3.109655E-02 1.264654E-04
   429   2295   1918 2.271551E-06 3.958922E-02 2.231720E-04
   430     12   1995 5.118168E-07 3.196916E-02 1.883953E-04
   431    657   2082 1.215586E-06 3.911746E-02 2.210485E-04
   432    608   1140 2.168054E-06 2.318600E-02 8.513842E-05
   433    880   1036 2.225067E-06 2.861694E-02 9.349402E-05
   434   1781    576 1.195507E-06 2.691548E-02 9.276006E-05
