    35 1.624448E-15 4.210473E-06 2.790715E-02 0.000000E+00
    36 2.085440E-15 2.638448E-06 2.681814E-02 0.000000E+00
    37 1.339072E-15 2.270304E-06 2.619847E-02 0.000000E+00
    38 1.712256E-15 2.770912E-06 3.094191E-02 0.000000E+00
    39 2.085440E-15 2.595622E-06 2.810852E-02 0.000000E+00
    40 2.480576E-15 2.647386E-06 3.802942E-02 0.000000E+00
    41 1.053696E-15 2.468378E-06 2.860603E-02 0.000000E+00
    42 1.931776E-15 4.507012E-06 3.419553E-02 0.000000E+00
    43 1.031744E-15 1.874768E-06 3.390520E-02 0.000000E+00
    44 1.953728E-15 5.501333E-06 3.186322E-02 0.000000E+00
    45 9.614976E-15 6.655741E-06 3.591245E-02 0.000000E+00
    46 2.217152E-15 2.537501E-06 2.830642E-02 0.000000E+00
    47 5.817280E-15 3.445621E-06 2.463843E-02 0.000000E+00
    48 3.380608E-15 3.173169E-06 3.965590E-02 0.000000E+00
    49 3.402560E-15 3.169519E-06 3.475991E-02 0.000000E+00
    50 8.122240E-16 3.632213E-06 3.269007E-02 0.000000E+00
    51 3.929408E-15 4.015666E-06 3.098398E-02 0.000000E+00
    52 2.195200E-15 1.632862E-06 4.309107E-02 0.000000E+00
    53 2.568384E-15 5.167755E-06 3.670751E-02 0.000000E+00
    54 4.324544E-15 3.274835E-06 3.304530E-02 0.000000E+00
    55 2.634240E-15 2.176933E-06 3.078560E-02 0.000000E+00
    56 2.524480E-15 4.462756E-06 3.687858E-02 0.000000E+00
    57 2.392768E-15 2.800833E-06 3.204960E-02 0.000000E+00
    58 6.080704E-15 4.623826E-06 4.053332E-02 0.000000E+00
    59 4.324544E-15 3.481842E-06 2.774584E-02 0.000000E+00
    60 2.392768E-15 3.328772E-06 3.055930E-02 0.000000E+00
    61 4.587968E-15 5.944556E-06 3.358646E-02 0.000000E+00
    62 3.665984E-15 4.213372E-06 3.441543E-02 0.000000E+00
    63 7.244160E-16 2.214379E-06 3.261099E-02 0.000000E+00
    64 1.339072E-15 2.715851E-06 3.245762E-02 0.000000E+00
    65 2.568384E-15 5.592877E-06 3.505208E-02 0.000000E+00
    66 3.995264E-15 1.283472E-06 3.524485E-02 0.000000E+00
    67 6.146560E-16 4.409842E-06 3.257539E-02 0.000000E+00
    68 3.139136E-15 3.873419E-06 4.103412E-02 0.000000E+00
    69 2.195200E-15 3.248610E-06 5.137739E-02 0.000000E+00
    70 1.150285E-14 8.844487E-06 2.654076E-02 0.000000E+00
    71 1.053696E-15 5.228265E-06 3.603395E-02 0.000000E+00
    72 1.975680E-15 2.692666E-06 3.049634E-02 0.000000E+00
    73 1.580544E-15 4.189813E-06 3.393794E-02 0.000000E+00
    74 9.000320E-16 3.376668E-06 2.516613E-02 0.000000E+00
    75 2.019584E-15 4.301682E-06 3.188600E-02 0.000000E+00
    76 2.129344E-15 3.155680E-06 3.591745E-02 0.000000E+00
    77 1.251264E-15 3.434438E-06 3.188560E-02 0.000000E+00
    78 2.348864E-15 5.310631E-06 3.314870E-02 0.000000E+00
    79 3.292800E-15 4.203137E-06 3.746957E-02 0.000000E+00
    80 2.502528E-15 2.269395E-06 4.018650E-02 0.000000E+00
    81 1.066867E-14 6.700096E-06 3.401023E-02 0.000000E+00
    82 2.173248E-15 2.110601E-06 2.605946E-02 0.000000E+00
    83 1.997632E-15 2.591862E-06 3.726085E-02 0.000000E+00
    84 2.524480E-15 3.727293E-06 3.160333E-02 0.000000E+00
    85 9.658880E-16 3.282562E-06 2.816903E-02 0.000000E+00
    86 8.561280E-16 1.867258E-06 3.497793E-02 0.000000E+00
    87 7.244160E-16 1.697990E-06 3.427978E-02 0.000000E+00
    88 9.219840E-16 2.963157E-06 2.734375E-02 0.000000E+00
    89 8.122240E-16 1.706078E-06 4.051395E-02 0.000000E+00
    90 5.488000E-16 2.100882E-06 2.969909E-02 0.000000E+00
    91 2.392768E-15 2.164135E-06 2.334592E-02 0.000000E+00
    92 1.492736E-15 3.596199E-06 3.488323E-02 0.000000E+00
    93 1.031744E-15 2.455370E-06 3.982638E-02 0.000000E+00
    94 1.909824E-15 1.356357E-06 3.221462E-02 0.000000E+00
    95 5.927040E-16 2.005609E-06 3.141199E-02 0.000000E+00
    96 1.975680E-15 1.765152E-06 4.289137E-02 0.000000E+00
    97 1.492736E-15 1.245361E-06 3.190092E-02 0.000000E+00
    98 5.575808E-15 1.791641E-06 2.540990E-02 0.000000E+00
    99 2.041536E-15 2.732725E-06 4.383071E-02 0.000000E+00
   100 6.805120E-16 2.024091E-06 3.707724E-02 0.000000E+00
   101 9.658880E-16 1.768743E-06 4.032667E-02 0.000000E+00
   102 1.229312E-15 3.064316E-06 4.664086E-02 0.000000E+00
   103 4.214784E-15 3.260875E-06 2.768487E-02 0.000000E+00
   104 6.805120E-16 2.063372E-06 4.022491E-02 0.000000E+00
   105 2.590336E-15 2.860998E-06 2.689090E-02 0.000000E+00
   106 1.339072E-15 3.459766E-06 4.341895E-02 0.000000E+00
   107 2.304960E-15 1.279330E-06 3.213958E-02 0.000000E+00
   108 1.514688E-15 1.787449E-06 4.261338E-02 0.000000E+00
   109 1.404928E-15 1.606325E-06 4.078705E-02 0.000000E+00
   110 1.712256E-15 3.264971E-06 2.567946E-02 0.000000E+00
   111 3.446464E-15 4.253057E-06 2.794575E-02 0.000000E+00
   112 7.639296E-15 4.744802E-06 1.992174E-02 0.000000E+00
   113 3.139136E-15 1.362487E-06 3.211092E-02 0.000000E+00
   114 3.336704E-15 3.881557E-06 3.364661E-02 0.000000E+00
   115 7.024640E-16 1.673710E-06 4.152249E-02 0.000000E+00
   116 7.683200E-16 3.925168E-06 2.679129E-02 0.000000E+00
   117 2.831808E-15 4.792280E-06 3.574953E-02 0.000000E+00
   118 1.953728E-15 4.546711E-06 3.560407E-02 0.000000E+00
   119 4.280640E-15 3.212696E-06 2.268171E-02 0.000000E+00
   120 5.488000E-16 1.380714E-06 3.902185E-02 0.000000E+00
   121 1.185408E-15 2.221404E-06 3.554425E-02 0.000000E+00
   122 1.668352E-15 1.879327E-06 4.556303E-02 0.000000E+00
   123 8.341760E-16 2.793847E-06 3.950248E-02 0.000000E+00
   124 7.463680E-16 4.656965E-06 3.187500E-02 0.000000E+00
   125 5.707520E-16 4.461765E-06 3.088705E-02 0.000000E+00
   126 9.000320E-16 1.776790E-06 3.077900E-02 0.000000E+00
   127 1.712256E-15 4.846223E-06 4.830366E-02 0.000000E+00
   128 1.975680E-15 3.209176E-06 3.338137E-02 0.000000E+00
   129 2.019584E-15 2.460112E-06 3.252691E-02 0.000000E+00
   130 4.280640E-15 4.700106E-06 3.460865E-02 0.000000E+00
   131 1.009792E-15 3.452845E-06 3.063657E-02 0.000000E+00
   132 2.502528E-15 4.184388E-06 2.914205E-02 0.000000E+00
   133 1.053696E-15 3.519986E-06 4.089472E-02 0.000000E+00
   134 3.051328E-15 1.931010E-06 3.406920E-02 0.000000E+00
   135 3.248896E-15 3.974515E-06 3.023886E-02 0.000000E+00
   136 4.017216E-15 2.025045E-06 2.470424E-02 0.000000E+00
   137 1.242483E-14 8.125204E-06 3.439939E-02 0.000000E+00
   138 2.048122E-14 7.060799E-06 4.009793E-02 0.000000E+00
   139 1.470784E-15 2.917426E-06 3.132985E-02 0.000000E+00
   140 5.488000E-15 5.447030E-06 4.767014E-02 0.000000E+00
   141 2.041536E-15 4.855835E-06 2.525578E-02 0.000000E+00
   142 2.524480E-15 3.385342E-06 3.474697E-02 0.000000E+00
   143 2.458624E-15 5.091817E-06 4.581763E-02 0.000000E+00
   144 1.997632E-15 3.841669E-06 3.179409E-02 0.000000E+00
   145 5.092864E-15 3.324855E-06 4.537270E-02 0.000000E+00
   146 4.829440E-15 3.306398E-06 3.236058E-02 0.000000E+00
   147 3.468416E-15 4.813540E-06 3.059957E-02 0.000000E+00
   148 7.771008E-15 6.776689E-06 3.501114E-02 0.000000E+00
   149 6.036800E-15 4.073235E-06 2.806073E-02 0.000000E+00
   150 1.905434E-14 2.957219E-06 2.000314E-02 0.000000E+00
   151 6.036800E-15 4.112044E-06 3.103386E-02 0.000000E+00
   152 6.221197E-14 1.213266E-05 3.022000E-02 0.000000E+00
   153 5.180672E-15 4.226831E-06 3.186282E-02 0.000000E+00
   154 6.914880E-15 4.564252E-06 3.783256E-02 0.000000E+00
   155 2.809856E-15 3.286643E-06 2.954755E-02 0.000000E+00
   156 9.483264E-15 5.535799E-06 3.005861E-02 0.000000E+00
   157 1.953728E-15 2.596724E-06 3.176562E-02 0.000000E+00
   158 4.456256E-15 4.545780E-06 3.045312E-02 0.000000E+00
   159 2.107392E-15 4.340210E-06 2.454067E-02 0.000000E+00
   160 1.975680E-15 2.625213E-06 3.033794E-02 0.000000E+00
   161 7.749056E-15 6.877532E-06 3.382474E-02 0.000000E+00
   162 2.875712E-15 5.333376E-06 2.845133E-02 0.000000E+00
   163 2.943763E-14 5.302874E-06 2.719031E-02 0.000000E+00
   164 5.751424E-15 4.199169E-06 2.411261E-02 0.000000E+00
   165 3.665984E-15 4.638284E-06 2.711691E-02 0.000000E+00
   166 2.612288E-15 4.052907E-06 2.519563E-02 0.000000E+00
   167 1.060282E-14 5.440144E-06 2.403984E-02 0.000000E+00
   168 3.424512E-15 3.847350E-06 3.453838E-02 0.000000E+00
   169 2.436672E-15 4.422821E-06 4.300801E-02 0.000000E+00
   170 1.339072E-15 2.775111E-06 3.612603E-02 0.000000E+00
   171 2.963520E-15 4.246404E-06 6.429002E-02 0.000000E+00
   172 1.229312E-15 2.274578E-06 3.989654E-02 0.000000E+00
   173 2.195200E-15 5.216805E-06 4.527224E-02 0.000000E+00
   174 1.053696E-15 4.049994E-06 4.525757E-02 0.000000E+00
   175 1.909824E-15 5.034207E-06 3.897891E-02 0.000000E+00
   176 6.366080E-16 2.162047E-06 3.349381E-02 0.000000E+00
   177 8.122240E-16 4.666354E-06 4.034028E-02 0.000000E+00
   178 9.658880E-16 2.944561E-06 3.887468E-02 0.000000E+00
   179 9.658880E-16 4.516343E-06 3.292659E-02 0.000000E+00
   180 1.163456E-15 2.271243E-06 2.940089E-02 0.000000E+00
   181 1.734208E-15 3.774757E-06 3.225883E-02 0.000000E+00
   182 1.295168E-15 3.163269E-06 3.397319E-02 0.000000E+00
   183 1.229312E-15 4.437479E-06 3.280010E-02 0.000000E+00
   184 1.053696E-15 3.446654E-06 4.502799E-02 0.000000E+00
   185 1.207360E-15 5.164070E-06 4.950566E-02 0.000000E+00
   186 1.020768E-14 5.500315E-06 4.147566E-02 0.000000E+00
   187 2.041536E-15 3.256097E-06 3.009678E-02 0.000000E+00
   188 1.339072E-15 5.274927E-06 2.968797E-02 0.000000E+00
   189 2.436672E-15 2.940479E-06 3.039860E-02 0.000000E+00
   190 1.953728E-15 2.318680E-06 4.483943E-02 0.000000E+00
   191 1.931776E-15 3.765392E-06 3.402216E-02 0.000000E+00
   192 1.119552E-15 2.066885E-06 3.956993E-02 0.000000E+00
   193 1.536640E-15 2.953977E-06 4.097008E-02 0.000000E+00
   194 2.239104E-15 4.945460E-06 4.314098E-02 0.000000E+00
   195 1.499322E-14 7.986509E-06 2.957815E-02 0.000000E+00
   196 1.317120E-15 4.358888E-06 3.756592E-02 0.000000E+00
   197 1.997632E-15 5.424742E-06 3.706332E-02 0.000000E+00
   198 1.997632E-15 2.765221E-06 4.221125E-02 0.000000E+00
   199 2.304960E-15 3.034158E-06 2.613972E-02 0.000000E+00
   200 1.536640E-15 4.749808E-06 3.398562E-02 0.000000E+00
   201 2.656192E-15 4.766951E-06 3.257464E-02 0.000000E+00
   202 2.722048E-15 4.366231E-06 3.710978E-02 0.000000E+00
   203 2.217152E-15 5.547900E-06 3.773512E-02 0.000000E+00
   204 1.382976E-15 4.478285E-06 3.731241E-02 0.000000E+00
   205 1.031744E-15 3.931367E-06 3.528965E-02 0.000000E+00
   206 9.219840E-16 4.928479E-06 3.279399E-02 0.000000E+00
   207 1.778112E-15 3.763517E-06 3.643424E-02 0.000000E+00
   208 1.492736E-15 4.556261E-06 3.402263E-02 0.000000E+00
   209 5.202624E-15 2.972378E-06 2.442446E-02 0.000000E+00
   210 1.382976E-15 3.832871E-06 3.708969E-02 0.000000E+00
   211 1.119552E-15 2.599102E-06 2.498480E-02 0.000000E+00
   212 1.778112E-15 2.547002E-06 3.398790E-02 0.000000E+00
   213 2.283008E-15 4.975545E-06 2.994619E-02 0.000000E+00
   214 1.843968E-15 3.306912E-06 4.482434E-02 0.000000E+00
   215 2.283008E-15 2.635391E-06 4.407147E-02 0.000000E+00
   216 3.841600E-15 4.349166E-06 2.871760E-02 0.000000E+00
   217 7.683200E-16 3.305427E-06 4.324305E-02 0.000000E+00
   218 3.051328E-15 4.228062E-06 4.055018E-02 0.000000E+00
   219 7.090496E-15 4.181207E-06 3.245121E-02 0.000000E+00
   220 4.017216E-15 4.826286E-06 3.709292E-02 0.000000E+00
   221 8.627136E-15 3.480703E-06 3.002315E-02 0.000000E+00
   222 1.426880E-15 3.794423E-06 3.458599E-02 0.000000E+00
   223 1.448832E-15 4.139045E-06 3.527517E-02 0.000000E+00
   224 4.192832E-15 2.755820E-06 3.364147E-02 0.000000E+00
   225 2.326912E-15 5.055244E-06 4.200553E-02 0.000000E+00
   226 1.800064E-15 4.453747E-06 3.897908E-02 0.000000E+00
   227 1.088819E-14 3.767853E-06 3.699370E-02 0.000000E+00
   228 4.478208E-15 4.487185E-06 2.458103E-02 0.000000E+00
   229 1.361024E-15 3.713471E-06 3.332128E-02 0.000000E+00
   230 6.673408E-15 5.718801E-06 4.836610E-02 0.000000E+00
   231 6.892928E-15 6.078496E-06 3.014850E-02 0.000000E+00
   232 9.983770E-14 1.545575E-05 2.981259E-02 0.000000E+00
   233 1.407123E-14 5.896694E-06 3.531377E-02 0.000000E+00
   234 8.188096E-15 5.620252E-06 3.735919E-02 0.000000E+00
   235 1.694694E-14 8.300337E-06 3.636927E-02 0.000000E+00
   236 7.178304E-15 3.885696E-06 3.573249E-02 0.000000E+00
   237 1.872506E-14 5.741312E-06 3.658991E-02 0.000000E+00
   238 7.090496E-15 7.127721E-06 3.253139E-02 0.000000E+00
   239 1.745184E-14 8.692711E-06 3.578317E-02 0.000000E+00
   240 2.886688E-14 8.806782E-06 2.909430E-02 0.000000E+00
   241 3.007424E-15 4.515801E-06 3.280768E-02 0.000000E+00
   242 7.331968E-15 3.833175E-06 2.692836E-02 0.000000E+00
   243 6.190464E-15 6.028645E-06 2.846408E-02 0.000000E+00
   244 1.769331E-14 6.029605E-06 2.311299E-02 0.000000E+00
   245 2.425696E-14 9.219856E-06 4.247536E-02 0.000000E+00
   246 9.417408E-15 5.619621E-06 3.936627E-02 0.000000E+00
   247 6.190464E-15 5.274159E-06 2.666708E-02 0.000000E+00
   248 5.861184E-15 5.072738E-06 3.410045E-02 0.000000E+00
   249 4.236736E-14 1.360184E-05 2.766704E-02 0.000000E+00
   250 4.061120E-15 3.702739E-06 3.289265E-02 0.000000E+00
   251 1.176627E-14 6.376427E-06 3.553481E-02 0.000000E+00
   252 1.558592E-14 7.313495E-06 2.817653E-02 0.000000E+00
   253 6.761216E-15 5.281943E-06 2.817590E-02 0.000000E+00
   254 1.095405E-14 4.739383E-06 4.809544E-02 0.000000E+00
   255 3.819648E-15 5.622393E-06 3.170585E-02 0.000000E+00
   256 5.773376E-15 3.549439E-06 3.302309E-02 0.000000E+00
   257 1.780307E-14 8.756436E-06 2.869610E-02 0.000000E+00
   258 3.424512E-15 3.868309E-06 3.483619E-02 0.000000E+00
   259 5.531904E-15 4.884907E-06 3.024970E-02 0.000000E+00
   260 2.831808E-15 4.445298E-06 3.236303E-02 0.000000E+00
   261 8.627136E-15 3.298981E-06 3.029799E-02 0.000000E+00
   262 3.490368E-15 5.780924E-06 3.996696E-02 0.000000E+00
   263 7.617344E-15 2.908958E-06 2.784058E-02 0.000000E+00
   264 6.519744E-15 4.268498E-06 4.308035E-02 0.000000E+00
   265 6.388032E-15 3.026669E-06 3.684227E-02 0.000000E+00
   266 5.246528E-15 5.328798E-06 2.776896E-02 0.000000E+00
   267 5.114816E-15 2.892328E-06 3.966698E-02 0.000000E+00
   268 7.244160E-15 5.114739E-06 3.425984E-02 0.000000E+00
   269 3.358656E-15 5.450691E-06 4.256744E-02 0.000000E+00
   270 8.253952E-15 3.828769E-06 2.769396E-02 0.000000E+00
   271 1.887872E-15 4.102912E-06 3.034711E-02 0.000000E+00
   272 6.629504E-15 5.869626E-06 3.196394E-02 0.000000E+00
   273 2.612288E-15 5.880719E-06 2.696888E-02 0.000000E+00
   274 1.426880E-15 3.180262E-06 2.762000E-02 0.000000E+00
   275 3.973312E-15 4.333081E-06 3.370470E-02 0.000000E+00
   276 1.843968E-15 3.093220E-06 2.554110E-02 0.000000E+00
   277 1.062477E-14 3.303849E-06 3.830681E-02 0.000000E+00
   278 2.458624E-15 5.159777E-06 2.904303E-02 0.000000E+00
   279 2.151296E-15 4.277968E-06 2.726669E-02 0.000000E+00
   280 2.809856E-15 5.580881E-06 3.321297E-02 0.000000E+00
   281 3.600128E-15 3.531760E-06 2.958304E-02 0.000000E+00
   282 1.556397E-14 2.951138E-06 1.817645E-02 0.000000E+00
   283 4.829440E-15 3.818398E-06 3.095214E-02 0.000000E+00
   284 6.212416E-15 5.774094E-06 2.897953E-02 0.000000E+00
   285 6.256320E-15 5.810313E-06 3.238630E-02 0.000000E+00
   286 2.568384E-15 2.853171E-06 3.326515E-02 0.000000E+00
   287 2.985472E-15 5.212948E-06 2.567636E-02 0.000000E+00
   288 6.036800E-15 5.314518E-06 3.956189E-02 0.000000E+00
   289 6.607552E-15 6.134190E-06 3.154664E-02 0.000000E+00
   290 6.168512E-15 4.059288E-06 2.699216E-02 0.000000E+00
   291 3.051328E-15 6.192062E-06 3.340110E-02 0.000000E+00
   292 2.853760E-15 3.915083E-06 2.636795E-02 0.000000E+00
   293 4.587968E-15 3.171185E-06 2.915423E-02 0.000000E+00
   294 7.683200E-15 4.357580E-06 2.403259E-02 0.000000E+00
   295 2.634240E-15 6.182487E-06 4.076444E-02 0.000000E+00
   296 3.139136E-15 3.394950E-06 2.894852E-02 0.000000E+00
   297 2.963520E-15 3.223854E-06 3.598444E-02 0.000000E+00
   298 1.073453E-14 4.628145E-06 2.271338E-02 0.000000E+00
   299 6.322176E-15 3.755466E-06 2.407523E-02 0.000000E+00
   300 4.522112E-15 3.686537E-06 3.389463E-02 0.000000E+00
   301 1.055891E-14 4.801620E-06 2.726184E-02 0.000000E+00
   302 1.106381E-14 5.172806E-06 2.574791E-02 0.000000E+00
   303 5.224576E-15 5.093313E-06 3.622378E-02 0.000000E+00
   304 3.161088E-15 3.895172E-06 4.344102E-02 0.000000E+00
   305 5.597760E-15 4.462889E-06 2.292682E-02 0.000000E+00
   306 7.639296E-15 4.646661E-06 3.092571E-02 0.000000E+00
   307 6.870976E-15 6.052011E-06 3.244768E-02 0.000000E+00
   308 8.561280E-15 5.498212E-06 3.024952E-02 0.000000E+00
   309 4.302592E-15 4.410027E-06 3.928093E-02 0.000000E+00
   310 1.224922E-14 3.242350E-06 2.498271E-02 0.000000E+00
   311 1.865920E-15 5.509342E-06 2.682079E-02 0.000000E+00
   312 1.448832E-15 5.937596E-06 2.922478E-02 0.000000E+00
   313 3.578176E-15 2.964040E-06 2.629060E-02 0.000000E+00
   314 4.697728E-15 5.279619E-06 3.264269E-02 0.000000E+00
   315 2.173248E-15 5.089674E-06 3.846997E-02 0.000000E+00
   316 7.288064E-15 5.786266E-06 2.593310E-02 0.000000E+00
   317 2.129344E-15 4.989741E-06 2.703767E-02 0.000000E+00
   318 4.456256E-15 3.499608E-06 3.823557E-02 0.000000E+00
   319 1.624448E-15 5.727588E-06 4.100093E-02 0.000000E+00
   320 5.817280E-15 5.589749E-06 1.984787E-02 0.000000E+00
   321 4.478208E-15 3.653809E-06 2.779713E-02 0.000000E+00
   322 2.094221E-14 9.075242E-06 2.823592E-02 0.000000E+00
   323 1.848358E-14 9.756569E-06 2.492463E-02 0.000000E+00
   324 1.600301E-14 6.938785E-06 2.791557E-02 0.000000E+00
   325 1.488346E-14 5.825814E-06 1.879060E-02 0.000000E+00
   326 1.189798E-14 6.229928E-06 2.976620E-02 0.000000E+00
   327 1.205165E-14 5.781011E-06 3.488037E-02 0.000000E+00
   328 9.658880E-15 7.139848E-06 3.477149E-02 0.000000E+00
   329 1.108576E-14 7.565974E-06 2.413128E-02 0.000000E+00
   330 8.363712E-15 6.130426E-06 3.244058E-02 0.000000E+00
   331 1.455198E-13 1.948222E-05 2.420492E-02 0.000000E+00
   332 1.969094E-14 1.026972E-05 2.748989E-02 0.000000E+00
   333 1.262240E-14 6.070841E-06 3.799991E-02 0.000000E+00
   334 7.055373E-14 1.147108E-05 2.483013E-02 0.000000E+00
   335 3.681350E-14 1.207798E-05 2.732506E-02 0.000000E+00
   336 1.767136E-14 7.448381E-06 2.694656E-02 0.000000E+00
   337 1.615667E-14 6.019796E-06 4.440365E-02 0.000000E+00
   338 9.439360E-15 4.491222E-06 3.014945E-02 0.000000E+00
   339 1.977875E-14 6.732359E-06 2.536112E-02 0.000000E+00
   340 3.007424E-15 5.140793E-06 2.914227E-02 0.000000E+00
   341 5.136768E-15 7.145887E-06 3.068452E-02 0.000000E+00
   342 4.126976E-15 5.701261E-06 3.718198E-02 0.000000E+00
   343 7.090496E-15 8.332482E-06 2.882585E-02 0.000000E+00
   344 9.088128E-15 7.696378E-06 4.433951E-02 0.000000E+00
   345 6.870976E-15 6.701380E-06 2.939207E-02 0.000000E+00
   346 8.846656E-15 4.150749E-06 3.109175E-02 0.000000E+00
   347 5.905088E-15 7.498200E-06 3.451883E-02 0.000000E+00
   348 7.749056E-15 4.771101E-06 2.968810E-02 0.000000E+00
   349 1.512493E-14 7.354533E-06 2.468596E-02 0.000000E+00
   350 1.108576E-14 6.801855E-06 2.921406E-02 0.000000E+00
   351 8.846656E-15 4.731041E-06 4.366717E-02 0.000000E+00
   352 5.597760E-15 6.378331E-06 3.281107E-02 0.000000E+00
   353 3.007424E-15 5.226066E-06 3.545596E-02 0.000000E+00
   354 7.485632E-15 3.654982E-06 3.561591E-02 0.000000E+00
   355 1.668352E-15 6.109596E-06 2.345190E-02 0.000000E+00
   356 7.485632E-15 4.990620E-06 2.413076E-02 0.000000E+00
   357 1.778112E-14 3.474635E-06 2.009642E-02 0.000000E+00
   358 7.397824E-15 4.171491E-06 3.822513E-02 0.000000E+00
   359 6.014848E-15 5.260700E-06 3.492828E-02 0.000000E+00
   360 5.992896E-15 6.071768E-06 3.240385E-02 0.000000E+00
   361 2.370816E-15 4.052312E-06 2.869696E-02 0.000000E+00
   362 4.566016E-15 5.760753E-06 3.325033E-02 0.000000E+00
   363 1.778112E-15 6.542892E-06 2.796663E-02 0.000000E+00
   364 5.334336E-15 4.617209E-06 3.732527E-02 0.000000E+00
   365 3.305971E-14 1.048929E-05 3.137072E-02 0.000000E+00
   366 2.370816E-15 4.048798E-06 3.342496E-02 0.000000E+00
   367 4.083072E-15 5.279647E-06 4.979692E-02 0.000000E+00
   368 2.963520E-15 6.453781E-06 3.241096E-02 0.000000E+00
   369 3.556224E-15 4.945797E-06 2.966250E-02 0.000000E+00
   370 5.136768E-15 5.532963E-06 3.210051E-02 0.000000E+00
   371 5.948992E-15 6.201168E-06 3.541010E-02 0.000000E+00
   372 9.856448E-15 4.531971E-06 2.602690E-02 0.000000E+00
   373 6.388032E-15 3.934404E-06 3.723536E-02 0.000000E+00
   374 6.124608E-15 4.800636E-06 2.819448E-02 0.000000E+00
   375 1.112966E-14 3.999042E-06 3.068399E-02 0.000000E+00
   376 4.105024E-15 3.475383E-06 2.956793E-02 0.000000E+00
   377 6.058752E-15 4.494577E-06 3.011154E-02 0.000000E+00
   378 8.802752E-15 3.766655E-06 2.637019E-02 0.000000E+00
   379 5.575808E-15 6.012667E-06 2.750022E-02 0.000000E+00
   380 4.192832E-15 5.713804E-06 3.123614E-02 0.000000E+00
   381 5.400192E-15 6.784785E-06 3.156741E-02 0.000000E+00
   382 3.424512E-15 3.860618E-06 3.767115E-02 0.000000E+00
   383 1.099795E-14 5.200263E-06 2.811270E-02 0.000000E+00
   384 3.172064E-14 8.720230E-06 2.310542E-02 0.000000E+00
   385 7.619539E-14 9.935560E-06 2.132317E-02 0.000000E+00
   386 1.119552E-14 7.036081E-06 3.026320E-02 0.000000E+00
   387 1.881286E-14 7.166811E-06 3.352050E-02 0.000000E+00
   388 8.166144E-15 5.421420E-06 3.521725E-02 0.000000E+00
   389 7.990528E-15 8.320536E-06 3.321858E-02 0.000000E+00
   390 2.779123E-14 6.950610E-06 2.803653E-02 0.000000E+00
   391 2.105197E-14 7.464369E-06 3.152303E-02 0.000000E+00
   392 3.314752E-15 6.696540E-06 2.874169E-02 0.000000E+00
   393 1.508102E-14 4.976454E-06 2.443209E-02 0.000000E+00
   394 1.736403E-14 5.589830E-06 3.410774E-02 0.000000E+00
   395 1.132723E-14 7.364522E-06 3.502728E-02 0.000000E+00
   396 1.773722E-14 7.962393E-06 3.435698E-02 0.000000E+00
   397 6.497792E-15 5.743652E-06 2.713755E-02 0.000000E+00
   398 9.724736E-15 6.725371E-06 4.536557E-02 0.000000E+00
   399 8.714944E-15 5.686238E-06 3.747105E-02 0.000000E+00
   400 1.029549E-14 4.974222E-06 2.360409E-02 0.000000E+00
