11958   
     36   1752     -1  2.193590e-005  2.936900e-002  2.800000e-005
     37   1720     -1  5.962230e-006  4.227350e-002  2.883420e-004
     38   1692     -1  2.001140e-005  3.201550e-002  2.800000e-005
     39   1652     -1  5.460880e-006  3.087810e-002  2.570140e-004
     40   1638     -1  5.505380e-006  2.453620e-002  1.414998e-004
     41   1631     -1  5.332510e-007  3.609070e-002  1.052010e-004
     42   1614     -1  2.991350e-006  3.220970e-002  2.040873e-004
     43   1613     -1  1.207260e-006  3.528520e-002  5.180620e-005
     44   1605     -1  1.801620e-005  3.032040e-002  2.598430e-005
     45   1602     -1  2.103280e-005  3.279220e-002  2.764720e-005
     46   1595     -1  2.980660e-005  2.934260e-002  3.588660e-005
     47   1536     -1  2.466030e-005  3.518250e-002  3.080000e-005
     48   1514     -1  3.703560e-006  3.101880e-002  5.409740e-005
     49   1513     -1  1.813150e-005  2.812410e-002  2.520000e-005
     50   1509     -1  1.724000e-005  2.708460e-002  2.520000e-005
     51   1503     -1  1.872280e-005  3.397280e-002  2.520000e-005
     52   1497     -1  1.697600e-005  3.652940e-002  2.520000e-005
     53   1491     -1  1.039700e-005  4.508440e-002  7.978580e-005
     54   1490     -1  6.183070e-006  2.610330e-002  6.694215e-005
     55   1489     -1  2.057480e-005  3.073130e-002  2.764720e-005
     56   1483     -1  1.624290e-005  3.739230e-002  2.499900e-005
     57   1467     -1  3.655350e-006  2.972290e-002  1.696566e-004
     58   1448     -1  2.393170e-006  2.175270e-002  1.046264e-004
     59   1445     -1  1.867520e-005  2.673250e-002  2.438300e-005
     60   1437     -1  3.864960e-006  2.396440e-002  1.044934e-004
     61   1428     -1  1.851310e-005  2.522450e-002  2.520000e-005
     62   1419     -1  9.022490e-006  3.113460e-002  1.143254e-004
     63   1412     -1  1.792250e-005  2.317410e-002  2.520000e-005
     64   1407     -1  8.044610e-006  2.777300e-002  1.131711e-004
     65   1392     -1  2.165300e-005  2.521030e-002  1.533976e-004
     66   1385     -1  4.728230e-006  3.696470e-002  4.861440e-005
     67   1346     -1  2.086060e-006  4.617860e-002  2.104857e-004
     68   1298     -1  6.083580e-006  2.864810e-002  5.911020e-005
     69   1209     -1  1.518140e-005  2.963470e-002  2.192670e-005
     70   1205     -1  1.739640e-005  2.240030e-002  2.520000e-005
     71   1202     -1  4.507490e-006  2.541520e-002  5.678194e-005
     72   1190     -1  2.493940e-006  3.267790e-002  7.114360e-005
     73   1095     -1  2.982310e-006  2.773390e-002  5.589200e-005
     74   1093     -1  4.521500e-006  3.070520e-002  1.090670e-004
     75   1075     -1  2.035310e-006  2.841820e-002  3.848060e-005
     76   1018     -1  1.872820e-005  4.211450e-002  2.438300e-005
     77   1005     -1  1.172410e-005  2.478660e-002  1.960000e-005
     78    993     -1  3.408000e-006  3.319920e-002  7.486820e-005
     79    970     -1  1.317510e-005  3.185330e-002  1.960000e-005
     80    963     -1  1.436890e-005  3.723180e-002  2.240000e-005
     81    943     -1  1.312370e-005  3.109730e-002  1.931710e-005
     82    898     -1  7.333150e-006  3.652320e-002  6.557520e-005
     83    893     -1  1.103110e-005  3.183280e-002  1.843120e-005
     84    862     -1  1.143960e-005  3.318400e-002  1.960000e-005
     85    860     -1  2.217600e-006  3.025850e-002  5.473980e-005
     86    858     -1  1.519440e-005  3.046940e-002  2.374610e-005
     87    837     -1  1.334720e-005  4.809040e-002  1.960000e-005
     88    761     -1  8.777480e-006  2.774560e-002  1.714470e-005
     89    760     -1  1.140210e-005  3.177090e-002  1.873320e-005
     90    734     -1  1.283960e-005  1.996120e-002  1.931710e-005
     91    728     -1  1.036950e-005  3.113980e-002  1.680000e-005
     92    723     -1  7.898550e-006  2.474850e-002  1.680000e-005
     93    721     -1  7.783850e-006  3.509170e-002  1.680000e-005
     94    706     -1  1.589570e-005  2.405760e-002  2.240000e-005
     95    702     -1  2.074060e-006  3.141970e-002  3.575700e-005
     96    699     -1  2.386110e-006  2.706940e-002  3.500674e-005
     97    672     -1  9.424530e-006  3.090640e-002  1.607660e-005
     98    663     -1  7.789430e-006  3.193990e-002  1.607660e-005
     99    662     -1  1.378920e-005  2.860400e-002  2.014920e-005
    100    646     -1  9.301880e-006  3.721450e-002  1.607660e-005
    101    644     -1  1.579820e-005  2.824320e-002  2.192670e-005
    102    632     -1  9.637580e-006  2.053150e-002  1.569550e-005
    103    625     -1  8.685260e-006  2.336750e-002  1.569550e-005
    104    614     -1  1.001090e-005  3.340810e-002  1.714470e-005
    105    575     -1  1.038770e-005  3.531040e-002  7.790240e-005
    106    541     -1  8.656740e-006  3.118750e-002  1.445438e-005
    107    538     -1  8.436760e-006  2.034410e-002  1.529949e-005
    108    533     -1  9.988360e-006  2.537590e-002  1.747940e-005
    109    526     -1  1.156750e-005  2.570840e-002  1.960000e-005
    110    522     -1  1.286540e-005  3.818520e-002  2.093620e-005
    111    518     -1  7.882280e-006  4.458580e-002  1.400000e-005
    112    510     -1  2.663320e-006  2.431060e-002  2.491300e-005
    113    488     -1  6.403370e-006  4.809120e-002  1.400000e-005
    114    455     -1  6.871140e-006  3.271390e-002  1.400000e-005
    115    385     -1  4.172250e-006  1.444780e-002  1.103374e-004
    116    326     -1  4.097950e-006  4.041780e-002  2.989374e-005
    117    322     -1  8.120500e-006  2.016050e-002  1.569550e-005
    118    321     -1  3.928710e-006  3.602080e-002  1.186099e-005
    119    269     -1  4.972460e-006  3.287560e-002  1.186099e-005
    120    244     -1  5.613340e-006  2.654620e-002  1.351960e-005
    121    237     -1  7.802990e-006  3.157170e-002  1.351960e-005
    122    233     -1  6.301220e-006  3.548560e-002  1.445438e-005
    123    214     -1  4.572420e-006  2.130160e-002  1.120000e-005
    124    160     -1  3.170880e-006  2.736690e-002  1.120000e-005
    125    159     -1  4.696330e-006  3.410180e-002  1.120000e-005
    126    122     -1  3.456280e-006  3.711010e-002  1.044974e-005
    127     46     -1  2.511190e-006  4.020530e-002  1.120000e-005
    128     18     -1  5.259760e-006  3.475690e-002  1.120000e-005
    129     14     -1  7.039730e-006  3.820950e-002  1.400000e-005
    130    526    533  1.451980e-006  3.582980e-002  1.390447e-004
    131   1346   1018  2.821700e-007  3.698530e-002  1.957983e-004
    132    447   2236  1.932250e-006  2.550790e-002  1.233590e-004
    133    794   2231  1.850230e-006  2.299480e-002  2.375430e-004
    134   2098      1  8.469290e-007  2.773270e-002  1.682566e-004
    135   1630   1703  2.686330e-006  3.557260e-002  1.617926e-004
    136   1419    233  2.223420e-006  2.982410e-002  1.102367e-004
    137   1798    848  8.872950e-007  2.532810e-002  1.782792e-004
    138      2   1705  1.557980e-006  1.758610e-002  1.422775e-004
    139    860    632  1.496520e-006  2.994810e-002  1.212049e-004
    140    464   2013  1.498690e-006  2.957700e-002  1.551105e-004
    141   2184   2308  9.230600e-007  4.294510e-002  3.108640e-004
    142    605   1917  1.337990e-006  3.828370e-002  1.828813e-004
    143    447   2203  9.346090e-007  2.960870e-002  2.108203e-004
    144   2025   2194  1.699380e-006  2.322750e-002  2.432132e-004
    145    977   1812  1.209250e-006  3.207140e-002  3.137002e-004
    146   1565   2304  1.629130e-006  3.772120e-002  3.256230e-004
    147    138   1936  2.619900e-006  3.025640e-002  1.490589e-004
    148   2231    603  9.847200e-007  4.050470e-002  1.616557e-004
    149   1392   1954  1.696480e-006  3.226670e-002  1.871661e-004
    150   2246    943  2.778560e-006  2.330780e-002  1.915909e-004
    151   2172   1385  2.038510e-006  3.365850e-002  1.729011e-004
    152   1513   1018  2.103480e-006  3.345370e-002  1.580450e-004
    153    571   1890  1.286350e-006  2.200550e-002  1.469459e-004
    154    121   1983  4.509410e-007  3.459810e-002  1.285870e-004
    155   1475   1588  2.021860e-006  2.788360e-002  1.755574e-004
    156   2128   1643  4.961990e-007  4.005560e-002  1.787181e-004
    157    158   2153  2.097830e-006  3.474650e-002  2.080689e-004
    158     66   2298  2.457450e-006  3.634030e-002  2.146527e-004
    159   1990   1205  1.513590e-006  3.119750e-002  2.052421e-004
    160   1870    986  1.788420e-006  2.693350e-002  1.514129e-004
    161   2191    943  2.706300e-006  2.634690e-002  1.657818e-004
    162   2283   1416  2.162180e-006  3.428570e-002  1.729893e-004
    163    173   2239  1.020590e-006  1.954530e-002  1.886833e-004
    164   1273   2057  2.498630e-006  2.497370e-002  1.548409e-004
    165   1959   1516  2.011900e-006  2.717370e-002  1.617901e-004
    166   1916   1348  1.491030e-006  2.923680e-002  2.163975e-004
    167     98   1780  5.683560e-007  3.285670e-002  1.328157e-004
    168   2003   1864  2.568190e-006  3.665530e-002  1.828313e-004
    169   1960   1964  1.153420e-006  2.695330e-002  1.863494e-004
    170   1325   2249  1.167600e-006  3.713540e-002  2.115432e-004
    171      3   2281  2.174600e-006  3.353680e-002  1.646529e-004
    172    245    145  3.505690e-007  3.203950e-002  9.124740e-005
    173   1835   2254  1.001860e-006  3.751660e-002  2.617504e-004
    174    387   2285  1.310460e-006  2.638160e-002  2.313514e-004
    175   1215     15  1.438960e-006  3.260080e-002  1.134259e-004
    176    173   2238  2.475700e-006  2.405930e-002  1.919172e-004
    177   1272   1660  3.535100e-006  2.497000e-002  1.522850e-004
    178   2280   2046  8.625820e-007  1.821840e-002  2.745993e-004
    179    528    903  1.750180e-006  2.640170e-002  1.061556e-004
    180   2283   1417  1.124780e-006  1.704940e-002  2.109313e-004
    181    751      4  2.486010e-006  3.770500e-002  8.575500e-005
    182   1727    229  2.609830e-006  1.843280e-002  7.668116e-005
    183   2076   1096  1.242840e-006  3.202660e-002  1.386778e-004
    184   1348   1712  8.954480e-007  2.935290e-002  2.039663e-004
    185   1045   1459  8.364170e-007  3.870050e-002  1.273000e-004
    186   1627   2063  5.455790e-007  2.034810e-002  1.421671e-004
    187   1895      8  1.147140e-006  3.579650e-002  1.282204e-004
    188   1820   2304  1.786270e-006  2.161480e-002  2.282198e-004
    189   1589      5  2.084170e-006  3.242830e-002  8.769855e-005
    190   1451   2294  1.770180e-006  2.228720e-002  1.691714e-004
    191   2154   2132  1.580010e-006  4.059280e-002  2.371585e-004
    192   1288    299  2.420290e-006  2.646330e-002  1.371714e-004
    193   2249    938  1.899530e-006  2.929070e-002  1.793208e-004
    194   1281    537  1.923010e-006  2.942340e-002  8.324997e-005
    195   2057   2211  1.383910e-006  3.809920e-002  2.269680e-004
    196   1886   1462  2.251060e-006  3.227070e-002  1.693016e-004
    197   2147    598  1.237330e-006  3.885650e-002  2.630376e-004
    198    823    598  5.214960e-007  2.410380e-002  7.306876e-005
    199   2170    400  2.011670e-006  2.261720e-002  1.103428e-004
    200   2192   1997  1.131700e-006  2.883410e-002  1.591594e-004
    201   1538   1580  6.518830e-007  2.785620e-002  1.657922e-004
    202   2293    751  7.994330e-007  2.103900e-002  2.348329e-004
    203   2157   2071  3.437680e-006  4.422620e-002  2.205202e-004
    204   1297   2294  1.026350e-006  2.791610e-002  1.941059e-004
    205   1576   2301  5.682680e-007  3.279500e-002  2.339969e-004
    206   2087    704  1.966190e-006  3.597400e-002  1.583171e-004
    207   2233   2303  2.318830e-006  2.764660e-002  2.248558e-004
    208   1843   1404  8.879100e-007  2.327080e-002  1.402266e-004
    209   2018   1738  5.538110e-007  3.120910e-002  1.996348e-004
    210      6   1462  1.051710e-006  2.976180e-002  9.159040e-005
    211   2177   1892  1.012850e-006  4.455090e-002  1.718492e-004
    212    822    977  6.552930e-007  2.718140e-002  1.553181e-004
    213    991   1868  3.388190e-006  3.508830e-002  1.758886e-004
    214    172   2151  1.741080e-006  3.182020e-002  1.604010e-004
    215    219   2041  2.338960e-006  3.596840e-002  1.327861e-004
    216   2043   1269  1.869510e-006  4.016190e-002  1.811795e-004
    217   2020   2139  1.291630e-006  3.177680e-002  1.820862e-004
    218   1881   1481  4.450570e-007  3.284630e-002  1.367707e-004
    219    294   1208  6.584750e-007  2.775580e-002  7.642513e-005
    220   2037      7  1.171490e-006  3.155350e-002  1.061689e-004
    221   1264   1055  1.246060e-006  3.078060e-002  1.264118e-004
    222   2287   2113  8.546170e-007  3.402640e-002  2.024207e-004
    223   2288   2113  2.315700e-006  3.485790e-002  1.883507e-004
    224   2267    732  1.854660e-006  2.967720e-002  1.702944e-004
    225   1687      9  9.241680e-007  3.272850e-002  9.646805e-005
    226    461   2286  1.935790e-006  2.797290e-002  2.118745e-004
    227   1384    345  2.518740e-006  3.534270e-002  1.144238e-004
    228    850   1070  3.772100e-007  3.624130e-002  9.124732e-005
    229   1797   2034  1.488540e-006  3.295650e-002  1.875375e-004
    230   1367     26  4.551580e-007  3.618580e-002  7.306877e-005
    231    659   1126  5.434250e-007  1.875800e-002  7.518400e-005
    232   1144   1024  1.950750e-006  3.610470e-002  1.145608e-004
    233    156    277  7.918780e-007  1.996210e-002  6.360370e-005
    234   1973    491  7.436540e-007  2.606270e-002  9.958715e-005
    235   1774   2065  2.399450e-006  2.877550e-002  1.633172e-004
    236     11   1113  3.006750e-007  3.514690e-002  8.538851e-005
    237     92   1755  4.804620e-007  3.527200e-002  9.374772e-005
    238   1886    816  1.689000e-006  3.025570e-002  1.114387e-004
    239   1661    577  1.864160e-006  2.710820e-002  1.102005e-004
    240   2278   2176  2.127580e-006  2.950950e-002  2.558300e-004
    241    261   2046  1.278340e-006  3.424020e-002  9.416920e-005
    242    140   2200  5.557700e-007  3.534570e-002  1.126282e-004
    243   2302    252  1.019420e-006  2.851030e-002  1.835438e-004
    244   1163   1796  7.719220e-007  2.835420e-002  1.488220e-004
    245    164   1083  8.751740e-007  2.858540e-002  7.799900e-005
    246   1055    959  6.404120e-007  3.560360e-002  8.457620e-005
    247   1358    878  9.282110e-007  3.162700e-002  8.502053e-005
    248   2080   1192  1.890530e-006  2.623750e-002  1.521303e-004
    249      8     33  1.581980e-006  3.608970e-002  3.650756e-005
    250      9   2147  2.038260e-006  3.193240e-002  1.587871e-004
    251   1588    875  1.958950e-006  3.610380e-002  1.280095e-004
    252    219   1607  1.127750e-006  3.617130e-002  1.067678e-004
    253   1407    322  1.666440e-006  2.455780e-002  9.176142e-005
    254    997   1865  1.447510e-006  2.915390e-002  1.165620e-004
    255    945   2222  1.807920e-006  1.962500e-002  1.361677e-004
    256   2114   1350  2.456140e-006  3.128010e-002  1.827309e-004
    257   2073    817  2.019410e-006  2.764290e-002  1.917007e-004
    258   1129    634  2.638520e-006  1.678030e-002  1.462983e-004
    259    820   2308  3.967000e-007  2.837390e-002  1.825378e-004
    260   2084   2190  8.936990e-007  3.382200e-002  2.475742e-004
    261   1204   1113  1.548030e-006  3.575410e-002  1.243375e-004
    262    647   1302  4.144700e-007  3.829170e-002  9.223008e-005
    263   2093   1684  1.581980e-006  3.048670e-002  2.286594e-004
    264   1663   1069  7.325340e-007  4.788530e-002  1.786085e-004
    265    528    620  2.766040e-006  1.941920e-002  1.354169e-004
    266   2307   1971  1.512700e-006  3.107260e-002  2.031119e-004
    267    134   2241  1.561340e-006  2.269850e-002  1.138744e-004
    268   1662   1746  1.109780e-006  3.466480e-002  1.727412e-004
    269   2040   1464  2.720860e-006  2.381590e-002  1.323426e-004
    270   2084   1415  2.936450e-006  2.843340e-002  1.673417e-004
    271   1402    854  1.675680e-006  3.083410e-002  1.093794e-004
    272   1286   1629  9.310300e-007  2.499690e-002  1.112978e-004
    273   2215     32  1.364970e-006  2.721630e-002  1.471530e-004
    274   1390     31  3.178180e-007  4.770730e-002  7.642510e-005
    275   1210   1440  1.373180e-006  3.163500e-002  1.514670e-004
    276    867   2126  1.904550e-006  3.637610e-002  1.696516e-004
    277     10   2149  2.373140e-006  3.083470e-002  1.061787e-004
    278   1326   1815  1.634290e-006  3.429510e-002  1.431564e-004
    279   1152    809  1.234230e-006  2.584220e-002  1.111922e-004
    280   2212   1061  1.889260e-006  4.807980e-002  1.610185e-004
    281   2004   1867  3.280940e-006  3.254510e-002  1.401119e-004
    282   1031   1983  9.000710e-007  4.133810e-002  1.333753e-004
    283     11   1204  9.378890e-007  3.727010e-002  1.212112e-004
    284   2190     17  2.910130e-007  4.029090e-002  9.944390e-005
    285   1449   2174  2.220390e-006  3.418380e-002  2.090458e-004
    286   2120     14  1.300100e-006  2.572580e-002  1.138054e-004
    287    699    237  7.081400e-007  2.736700e-002  5.779137e-005
    288   1316   2018  2.247550e-006  2.819070e-002  1.368853e-004
    289   1976    288  3.690090e-007  3.109650e-002  9.458980e-005
    290   1918   2295  2.271550e-006  3.958920e-002  1.946788e-004
    291     12   1995  5.118170e-007  3.196920e-002  1.504981e-004
    292    657   2082  1.215590e-006  3.911750e-002  1.566476e-004
    293    608   1140  2.168050e-006  2.318600e-002  7.518401e-005
    294    880   1036  2.225070e-006  2.861690e-002  7.423790e-005
    295    576   1781  1.195510e-006  2.691550e-002  8.643800e-005
    296   2067    854  1.520230e-006  3.643380e-002  1.116143e-004
    297    268    299  2.135020e-006  3.397740e-002  5.585990e-005
    298    884    208  2.610340e-006  3.439850e-002  7.285383e-005
    299   1066    789  9.672430e-007  2.933920e-002  9.569290e-005
    300   1663   1685  3.352970e-007  2.980570e-002  1.430469e-004
    301   1393   1034  2.280360e-006  3.331150e-002  1.027261e-004
    302   2310     13  6.758700e-007  2.234010e-002  1.016700e-004
    303    468   1976  1.916100e-006  2.565490e-002  9.886650e-005
    304    163   2281  1.614530e-006  3.403710e-002  1.498699e-004
    305   1899    241  1.380430e-006  3.472430e-002  7.349660e-005
    306   1690    683  7.488830e-007  4.060660e-002  1.165284e-004
    307    306   2220  3.399770e-007  3.650750e-002  1.189172e-004
    308    896    486  8.115950e-007  3.095060e-002  5.260721e-005
    309     14     18  1.394800e-006  3.554840e-002  4.018761e-005
    310    365    476  1.128090e-006  3.798680e-002  6.725824e-005
    311     15    117  1.865220e-006  3.653200e-002  4.418324e-005
    312   2176    455  1.041580e-006  3.427380e-002  1.028786e-004
    313   1006   1313  2.197260e-006  3.032240e-002  9.378957e-005
    314   2043   2267  7.204100e-007  3.508130e-002  1.664526e-004
    315     79   1594  1.098580e-006  1.920330e-002  5.494004e-005
    316   1778    834  1.544560e-006  3.176120e-002  9.879678e-005
    317   1918   2065  2.604230e-006  3.269000e-002  1.516394e-004
    318    894    185  9.542370e-007  3.621470e-002  6.795410e-005
    319   1593   1802  8.057820e-007  1.571770e-002  1.842476e-004
    320   1821   2063  2.164530e-006  2.598080e-002  1.231364e-004
    321   1884     16  1.443900e-006  2.926820e-002  1.588616e-004
    322   1691     16  8.411600e-007  1.715170e-002  8.320292e-005
    323   1914   1223  1.281570e-006  2.616260e-002  1.447626e-004
    324   1327   2167  2.100150e-006  3.707300e-002  1.480297e-004
    325    198   1946  8.447130e-007  2.567850e-002  1.299814e-004
    326    586    386  1.945040e-006  2.020010e-002  6.488515e-005
    327    761    893  2.551950e-006  4.080060e-002  7.565182e-005
    328   1550    670  2.510020e-006  3.365600e-002  6.960697e-005
    329   1983   1881  1.047810e-006  3.120950e-002  1.371143e-004
    330   1508    305  1.152790e-006  2.912890e-002  7.621970e-005
    331    512   1589  1.858960e-006  2.926550e-002  1.067678e-004
    332   2286   2097  1.154510e-006  3.306890e-002  2.034584e-004
    333   1907   2160  1.201440e-006  3.873140e-002  2.106706e-004
    334   1814     17  3.666020e-007  3.139220e-002  1.198452e-004
    335   1081   1821  1.425970e-006  1.517570e-002  1.580450e-004
    336   1554   1917  5.346000e-007  2.016320e-002  1.956992e-004
    337   2175    944  8.198400e-007  3.365410e-002  1.688384e-004
    338   1129   1882  1.587650e-006  3.743320e-002  1.605795e-004
    339   1662   1629  1.330430e-006  2.782550e-002  1.208226e-004
    340   2108    270  5.992770e-007  3.490790e-002  1.222098e-004
    341   1198   1484  1.745970e-006  2.949970e-002  1.129411e-004
    342   1650   2264  1.765820e-006  2.281580e-002  2.343655e-004
    343     35   2098  1.892280e-006  4.263320e-002  1.119412e-004
    344   1650   1058  3.565680e-006  3.437850e-002  1.599923e-004
    345    826    642  2.311270e-006  2.467150e-002  7.688540e-005
    346   2200    203  9.427250e-007  3.558660e-002  1.472600e-004
    347   1026   1590  2.477610e-006  3.032540e-002  1.826990e-004
    348   1989    838  2.590180e-006  2.881520e-002  1.423877e-004
    349    456   1571  2.808310e-006  4.030100e-002  1.098085e-004
    350     32   1176  4.935970e-007  2.965160e-002  1.108036e-004
    351    112   2305  2.227250e-006  3.418950e-002  9.573375e-005
    352   1981    909  3.584860e-006  3.527520e-002  1.196816e-004
    353   1779   2243  1.454400e-006  3.020710e-002  2.170683e-004
    354   2204   1090  1.964850e-006  4.058450e-002  1.258755e-004
    355   2298   2082  3.537700e-006  3.531380e-002  2.291510e-004
    356   1631    858  2.622470e-006  3.123660e-002  1.081540e-004
    357    167    519  8.235560e-007  3.423160e-002  7.220520e-005
    358    477   2063  6.992090e-007  2.569200e-002  1.048413e-004
    359    901    654  8.422640e-007  4.271370e-002  6.285988e-005
    360   1821    477  2.233180e-006  2.879130e-002  7.386913e-005
    361    557   2006  1.976410e-006  2.888220e-002  7.348500e-005
    362   2166    778  2.780670e-006  3.196030e-002  1.014976e-004
    363    321     18  1.945520e-006  2.479130e-002  4.825430e-005
    364   1107    863  1.656460e-006  3.473950e-002  1.127742e-004
    365    259   2100  1.478930e-006  2.930910e-002  1.486107e-004
    366     98   2241  1.851170e-006  3.111220e-002  1.202722e-004
    367    239   2072  3.605280e-007  3.758620e-002  1.767778e-004
    368    604    926  3.664510e-007  2.519370e-002  7.544438e-005
    369   1071    788  2.319630e-006  3.896860e-002  1.562495e-004
    370     93   1755  1.496040e-006  3.045890e-002  8.277780e-005
    371   2292    175  2.392090e-006  3.055550e-002  1.710297e-004
    372    174    537  1.592710e-006  3.234720e-002  3.849364e-005
    373    281   2099  2.320120e-006  2.366590e-002  8.423304e-005
    374    299    661  2.697820e-006  4.052940e-002  4.246414e-005
    375    681    407  2.516010e-006  4.536880e-002  4.418322e-005
    376    480     19  9.861160e-007  4.247580e-002  3.777401e-005
    377     20    909  2.620140e-006  2.185500e-002  4.047918e-005
    378    210   1016  7.988590e-007  4.078240e-002  5.613981e-005
    379    518    160  2.703300e-006  3.052410e-002  4.382688e-005
    380     21   1299  3.750820e-007  3.357540e-002  7.539229e-005
    381   1585   1133  1.574570e-006  2.491670e-002  8.858799e-005
    382   1916    191  1.572450e-006  4.297650e-002  7.133132e-005
    383    316    300  1.007500e-006  2.958120e-002  3.889880e-005
    384    614    159  8.276350e-007  3.502870e-002  3.828947e-005
    385   1630    299  1.346490e-006  2.407840e-002  8.946865e-005
    386    161    613  3.462410e-007  2.587850e-002  4.660125e-005
    387     22   1548  1.298580e-006  2.803290e-002  5.461920e-005
    388    385    677  2.593150e-006  2.117740e-002  6.661406e-005
    389     22   1547  5.664160e-007  2.397690e-002  7.397516e-005
    390    217   1230  1.457300e-006  3.471580e-002  4.898000e-005
    391   1303    728  1.796960e-006  3.482770e-002  7.386911e-005
    392   1926   1437  1.055790e-006  2.941250e-002  9.391484e-005
    393     23    527  1.786420e-006  2.507160e-002  4.162495e-005
    394     24   1867  7.043400e-007  2.906010e-002  1.377982e-004
    395    108   1734  1.032570e-006  2.953520e-002  5.652887e-005
    396     54   1526  1.896470e-006  2.159850e-002  6.273499e-005
    397     25   1850  2.743010e-006  3.465560e-002  8.254062e-005
    398    158   1618  6.442760e-007  3.165640e-002  8.254063e-005
    399    119   2013  1.952990e-006  3.883100e-002  1.624319e-004
    400   2007    119  1.149250e-006  2.710810e-002  7.274610e-005
    401    327   1586  2.574180e-006  4.267200e-002  9.408166e-005
    402   1123    556  1.222610e-006  3.773220e-002  6.011846e-005
    403     26   1963  5.672610e-007  2.618150e-002  1.242453e-004
    404    470     30  5.510880e-007  3.665790e-002  4.592347e-005
    405     27   1550  2.159030e-006  3.265570e-002  6.191742e-005
    406   2074   1118  1.040120e-006  4.513760e-002  1.525704e-004
    407   1279   1398  2.727630e-006  3.221610e-002  1.155149e-004
    408   1579     65  3.961590e-007  3.251080e-002  5.641842e-005
    409   1531    323  1.826050e-006  1.861100e-002  8.964376e-005
    410   1947   1013  1.626030e-006  2.866800e-002  1.214052e-004
    411   2203    333  2.227730e-006  2.240500e-002  1.269913e-004
    412   1370   1443  1.688760e-006  2.934830e-002  1.045000e-004
    413   1557    399  1.478910e-006  3.912110e-002  6.614166e-005
    414   1853    637  1.406540e-006  3.632510e-002  1.019600e-004
    415     28   1114  1.678980e-006  3.647410e-002  6.147258e-005
    416    747   1203  1.759490e-006  3.622670e-002  8.684510e-005
    417   1942    975  1.024950e-006  3.463110e-002  9.753540e-005
    418    868   1132  2.116310e-006  2.705470e-002  1.143552e-004
    419   1732     75  9.423360e-007  4.384640e-002  6.812698e-005
    420   2218     29  3.700700e-007  3.369500e-002  7.460827e-005
    421    151   1527  8.609860e-007  3.989040e-002  8.399490e-005
    422   1011   1331  2.611670e-006  3.126610e-002  8.119998e-005
    423     34   1620  5.768910e-007  2.672080e-002  1.019216e-004
    424   2046    518  2.619730e-006  2.810080e-002  1.641532e-004
    425    456    902  4.194190e-007  3.507150e-002  1.165621e-004
    426   1599    195  1.507230e-006  2.451730e-002  1.438668e-004
    427     36     30  2.303930e-006  2.895620e-002  2.813967e-005
    428     31   2027  5.227870e-007  2.627150e-002  1.686052e-004
    429    169   2306  2.736880e-006  4.250650e-002  1.146495e-004
    430    377    325  1.367380e-006  2.525970e-002  4.124660e-005
    431   1173     32  8.736910e-007  3.141250e-002  1.046916e-004
    432     33    564  7.640970e-007  2.884480e-002  7.968940e-005
    433   1308    220  2.437210e-006  1.229680e-002  5.564890e-005
